id,name,new_date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,minute_new,monthnew,yearnew,net_kWh,status,source
48023,h1,2022-09-16,19,16.51,0.01,16.94,0,0,9,2022,-16.94,D,50kW
48031,h1,2022-09-16,20,11.99,0.01,14.04,0,0,9,2022,-14.04,D,50kW
48038,h1,2022-09-16,21,12.29,0.01,12.5,0,0,9,2022,-12.5,D,50kW
48050,h1,2022-09-16,22,12.42,0.01,12.44,0,0,9,2022,-12.44,D,50kW
48058,h1,2022-09-16,23,10.45,0.01,11.31,0,0,9,2022,-11.31,D,50kW
48066,h1,2022-09-17,1,12.03,0.01,12.42,0,0,9,2022,-12.42,D,50kW
48077,h1,2022-09-17,2,10.93,0.01,12.28,0,0,9,2022,-12.28,D,50kW
48085,h1,2022-09-17,3,10.98,0.01,11.16,0,0,9,2022,-11.16,D,50kW
48092,h1,2022-09-17,4,10.6,0.01,11.28,0,0,9,2022,-11.28,D,50kW
48103,h1,2022-09-17,5,10.44,0.01,11.06,0,0,9,2022,-11.06,D,50kW
48113,h1,2022-09-17,6,11.58,0.01,10.71,0,0,9,2022,-10.71,D,50kW
48122,h1,2022-09-17,7,11.5,3.31,9.14,0,0,9,2022,-9.14,D,50kW
48130,h1,2022-09-17,8,9,7.13,4.07,0.07,0,9,2022,-4,D,50kW
48138,h1,2022-09-17,9,10.87,10.03,1.46,2.65,0,9,2022,1.19,S,50kW
48144,h1,2022-09-17,10,20.68,20.18,0.61,6.62,0,9,2022,6.01,S,50kW
48156,h1,2022-09-17,11,25.07,24.37,2.59,1.54,0,9,2022,-1.05,D,50kW
48163,h1,2022-09-17,12,26.48,4.91,7.13,0.69,0,9,2022,-6.44,D,50kW
48176,h1,2022-09-17,13,20.64,10.32,5.37,0.19,0,9,2022,-5.18,D,50kW
48183,h1,2022-09-17,14,32.82,21.64,13.16,0.09,0,9,2022,-13.07,D,50kW
48192,h1,2022-09-17,15,23.86,7.08,11.34,0,0,9,2022,-11.34,D,50kW
48198,h1,2022-09-17,16,28.24,12.3,16.55,0,0,9,2022,-16.55,D,50kW
48209,h1,2022-09-17,17,26.05,3.05,19.83,0,0,9,2022,-19.83,D,50kW
48219,h1,2022-09-17,18,9.51,0,10.65,0,0,9,2022,-10.65,D,50kW
48227,h1,2022-09-17,19,8.95,0.01,9.66,0,0,9,2022,-9.66,D,50kW
48235,h1,2022-09-17,20,7.21,0.01,8.95,0,0,9,2022,-8.95,D,50kW
48243,h1,2022-09-17,21,9.56,0.01,7.99,0,0,9,2022,-7.99,D,50kW
48254,h1,2022-09-17,22,9.4,0.01,8.59,0,0,9,2022,-8.59,D,50kW
48263,h1,2022-09-17,23,7.24,0.01,8.45,0,0,9,2022,-8.45,D,50kW
48274,h1,2022-09-18,1,8.1,0.01,8.57,0,0,9,2022,-8.57,D,50kW
48282,h1,2022-09-18,2,7.32,0.01,7.8,0,0,9,2022,-7.8,D,50kW
48290,h1,2022-09-18,3,7.53,0.01,7.63,0,0,9,2022,-7.63,D,50kW
48300,h1,2022-09-18,4,8.27,0.01,7.39,0,0,9,2022,-7.39,D,50kW
48308,h1,2022-09-18,5,8.54,0.01,7.51,0,0,9,2022,-7.51,D,50kW
48314,h1,2022-09-18,6,4.62,0.01,7.1,0,0,9,2022,-7.1,D,50kW
48326,h1,2022-09-18,7,4.3,0.63,5.9,0,0,9,2022,-5.9,D,50kW
48334,h1,2022-09-18,8,5.8,4.77,3.97,0,0,9,2022,-3.97,D,50kW
48340,h1,2022-09-18,9,7.23,6.36,0.08,2.44,0,9,2022,2.36,S,50kW
48352,h1,2022-09-18,10,16.86,10.68,0,5.87,0,9,2022,5.87,S,50kW
48361,h1,2022-09-18,11,36.5,27.93,1.53,2.56,0,9,2022,1.03,S,50kW
48370,h1,2022-09-18,12,26.25,22.53,2.47,1.66,0,9,2022,-0.81,D,50kW
48377,h1,2022-09-18,13,18.39,8.47,2.22,4.98,0,9,2022,2.76,S,50kW
48389,h1,2022-09-18,14,24.86,20.52,2.51,4.48,0,9,2022,1.97,S,50kW
48395,h1,2022-09-18,15,19.16,17.95,2.1,1.21,0,9,2022,-0.89,D,50kW
48403,h1,2022-09-18,16,15.4,3.84,3.11,0.36,0,9,2022,-2.75,D,50kW
48413,h1,2022-09-18,17,7,1.5,6.72,0,0,9,2022,-6.72,D,50kW
48420,h1,2022-09-18,18,6.96,0.22,6.81,0,0,9,2022,-6.81,D,50kW
48429,h1,2022-09-18,19,5.21,0.01,7.48,0,0,9,2022,-7.48,D,50kW
48442,h1,2022-09-18,20,7.39,0.01,8.02,0,0,9,2022,-8.02,D,50kW
48447,h1,2022-09-18,21,8.72,0.01,7.72,0,0,9,2022,-7.72,D,50kW
48459,h1,2022-09-18,22,9.12,0.01,8.03,0,0,9,2022,-8.03,D,50kW
48469,h1,2022-09-18,23,7.85,0.01,8.44,0,0,9,2022,-8.44,D,50kW
48475,h1,2022-09-19,1,7.12,0.01,7.81,0,0,9,2022,-7.81,D,50kW
48485,h1,2022-09-19,2,6.53,0.01,7.36,0,0,9,2022,-7.36,D,50kW
48499,h1,2022-09-19,4,8.48,0.01,7.5,0,0,9,2022,-7.5,D,50kW
48504,h1,2022-09-19,5,7.92,0.01,7.38,0,0,9,2022,-7.38,D,50kW
48510,h1,2022-09-19,6,5.02,0.01,6.75,0,0,9,2022,-6.75,D,50kW
48526,h1,2022-09-19,8,11.55,1.64,6.39,0,0,9,2022,-6.39,D,50kW
48534,h1,2022-09-19,9,35.28,10.56,12.65,0,0,9,2022,-12.65,D,50kW
48544,h1,2022-09-19,10,39.91,12.42,24.5,0,0,9,2022,-24.5,D,50kW
48549,h1,2022-09-19,11,36.14,22.48,17.88,0,0,9,2022,-17.88,D,50kW
48558,h1,2022-09-19,12,25.49,18.4,19.16,0,0,9,2022,-19.16,D,50kW
48567,h1,2022-09-19,13,42.99,15.23,13.53,0,0,9,2022,-13.53,D,50kW
48581,h1,2022-09-19,14,33.76,9.77,24.68,0,0,9,2022,-24.68,D,50kW
48585,h1,2022-09-19,15,29.01,18.4,18.07,0,0,9,2022,-18.07,D,50kW
48599,h1,2022-09-19,16,30.47,6.21,18.65,0,0,9,2022,-18.65,D,50kW
48603,h1,2022-09-19,17,23.96,2.05,21.85,0,0,9,2022,-21.85,D,50kW
48616,h1,2022-09-19,18,12.25,0.24,15.32,0,0,9,2022,-15.32,D,50kW
48626,h1,2022-09-19,19,9.71,0.01,10.57,0,0,9,2022,-10.57,D,50kW
48635,h1,2022-09-19,20,7.46,0.01,8.58,0,0,9,2022,-8.58,D,50kW
48642,h1,2022-09-19,21,11.2,0.01,9.43,0,0,9,2022,-9.43,D,50kW
48651,h1,2022-09-19,22,10.73,0.01,9.5,0,0,9,2022,-9.5,D,50kW
48662,h1,2022-09-19,23,8.71,0.01,9.17,0,0,9,2022,-9.17,D,50kW
48667,h1,2022-09-20,1,8.06,0.01,8.11,0,0,9,2022,-8.11,D,50kW
48680,h1,2022-09-20,2,7.74,0.01,8.2,0,0,9,2022,-8.2,D,50kW
48687,h1,2022-09-20,3,7.65,0.01,7.91,0,0,9,2022,-7.91,D,50kW
48694,h1,2022-09-20,4,8.93,0.01,8.11,0,0,9,2022,-8.11,D,50kW
48705,h1,2022-09-20,5,8.8,0.01,8.15,0,0,9,2022,-8.15,D,50kW
48716,h1,2022-09-20,6,5.66,0.01,7.25,0,0,9,2022,-7.25,D,50kW
48724,h1,2022-09-20,7,6.27,1.89,6.72,0,0,9,2022,-6.72,D,50kW
48730,h1,2022-09-20,8,14.12,7.93,3.25,0.07,0,9,2022,-3.18,D,50kW
48738,h1,2022-09-20,9,34.69,17.49,13.77,0,0,9,2022,-13.77,D,50kW
48749,h1,2022-09-20,10,27.56,14.52,15.09,0,0,9,2022,-15.09,D,50kW
48758,h1,2022-09-20,11,43.96,12.55,25.03,0,0,9,2022,-25.03,D,50kW
48769,h1,2022-09-20,12,36.74,24.76,25.5,0,0,9,2022,-25.5,D,50kW
48778,h1,2022-09-20,14,36.9,14.7,30.2,0,0,9,2022,-30.2,D,50kW
48787,h1,2022-09-20,15,40.41,10.02,21.91,0,0,9,2022,-21.91,D,50kW
48797,h1,2022-09-20,16,41.37,7.84,24.05,0,0,9,2022,-24.05,D,50kW
48807,h1,2022-09-20,17,19.99,3.17,23.32,0,0,9,2022,-23.32,D,50kW
48816,h1,2022-09-20,18,14.9,0.29,14.58,0,0,9,2022,-14.58,D,50kW
48827,h1,2022-09-20,20,14.62,0.01,12.51,0,0,9,2022,-12.51,D,50kW
48834,h1,2022-09-20,21,14.44,0.01,12.22,0,0,9,2022,-12.22,D,50kW
48843,h1,2022-09-20,22,13.42,0.01,12.31,0,0,9,2022,-12.31,D,50kW
48855,h1,2022-09-20,23,10.41,0.01,11.88,0,0,9,2022,-11.88,D,50kW
48866,h1,2022-09-21,1,9.81,0.01,9.97,0,0,9,2022,-9.97,D,50kW
48873,h1,2022-09-21,2,10.89,0.01,10.11,0,0,9,2022,-10.11,D,50kW
48884,h1,2022-09-21,3,9,0.01,9.75,0,0,9,2022,-9.75,D,50kW
48888,h1,2022-09-21,4,10.6,0.01,9.89,0,0,9,2022,-9.89,D,50kW
48902,h1,2022-09-21,6,7.98,0.01,8.83,0,0,9,2022,-8.83,D,50kW
48912,h1,2022-09-21,7,9.02,1.44,7.32,0,0,9,2022,-7.32,D,50kW
48921,h1,2022-09-21,8,9.91,4.29,5.43,0.01,0,9,2022,-5.42,D,50kW
48928,h1,2022-09-21,9,26.7,15.98,6.14,0.08,0,9,2022,-6.06,D,50kW
48938,h1,2022-09-21,10,32.76,21.81,17.4,0,0,9,2022,-17.4,D,50kW
48945,h1,2022-09-21,11,34.41,13.33,15.85,0.02,0,9,2022,-15.83,D,50kW
48956,h1,2022-09-21,12,31.73,20.66,15.15,0,0,9,2022,-15.15,D,50kW
48965,h1,2022-09-21,13,37.72,19.39,17.1,0,0,9,2022,-17.1,D,50kW
48975,h1,2022-09-21,14,32.51,20.22,12.76,0.01,0,9,2022,-12.75,D,50kW
48988,h1,2022-09-21,15,43.1,17.38,18.33,0,0,9,2022,-18.33,D,50kW
48991,h1,2022-09-21,16,43.52,7.16,25.19,0,0,9,2022,-25.19,D,50kW
49000,h1,2022-09-21,17,23.61,4.35,24.39,0,0,9,2022,-24.39,D,50kW
49009,h1,2022-09-21,18,21.35,0.4,21.8,0,0,9,2022,-21.8,D,50kW
49020,h1,2022-09-21,19,11.42,0.01,22.51,0,0,9,2022,-22.51,D,50kW
49031,h1,2022-09-21,20,11.28,0.01,12.02,0,0,9,2022,-12.02,D,50kW
49036,h1,2022-09-21,21,10.49,0.01,10.36,0,0,9,2022,-10.36,D,50kW
49046,h1,2022-09-21,23,8.6,0.01,9.35,0,0,9,2022,-9.35,D,50kW
49055,h1,2022-09-22,1,7.84,0.01,8.93,0,0,9,2022,-8.93,D,50kW
49064,h1,2022-09-22,2,7.54,0.01,8.18,0,0,9,2022,-8.18,D,50kW
49073,h1,2022-09-22,3,9.35,0.01,8.04,0,0,9,2022,-8.04,D,50kW
49082,h1,2022-09-22,4,8.73,0.01,7.99,0,0,9,2022,-7.99,D,50kW
49089,h1,2022-09-22,5,7.03,0.01,7.83,0,0,9,2022,-7.83,D,50kW
49101,h1,2022-09-22,6,8.61,0.01,6.76,0,0,9,2022,-6.76,D,50kW
49111,h1,2022-09-22,7,9.03,1.33,5.61,0,0,9,2022,-5.61,D,50kW
49117,h1,2022-09-22,8,9.88,3.82,5.58,0,0,9,2022,-5.58,D,50kW
49126,h1,2022-09-22,9,30.54,15.94,10.67,0,0,9,2022,-10.67,D,50kW
49137,h1,2022-09-22,10,44.33,19.9,21.61,0,0,9,2022,-21.61,D,50kW
