,datetime,nat_demand,date,newdate,newtime,y,m,d
36793,2019-03-16 02:00:00,1082.5688,2019-03-16 02:00:00,2019-03-16,02:00:00,2019,3,16
36794,2019-03-16 03:00:00,1050.1252000000002,2019-03-16 03:00:00,2019-03-16,03:00:00,2019,3,16
36795,2019-03-16 04:00:00,1039.1658,2019-03-16 04:00:00,2019-03-16,04:00:00,2019,3,16
36796,2019-03-16 05:00:00,1039.137,2019-03-16 05:00:00,2019-03-16,05:00:00,2019,3,16
36797,2019-03-16 06:00:00,1015.55,2019-03-16 06:00:00,2019-03-16,06:00:00,2019,3,16
36798,2019-03-16 07:00:00,1087.7446,2019-03-16 07:00:00,2019-03-16,07:00:00,2019,3,16
36799,2019-03-16 08:00:00,1215.1358,2019-03-16 08:00:00,2019-03-16,08:00:00,2019,3,16
36800,2019-03-16 09:00:00,1304.3659,2019-03-16 09:00:00,2019-03-16,09:00:00,2019,3,16
36801,2019-03-16 10:00:00,1375.544,2019-03-16 10:00:00,2019-03-16,10:00:00,2019,3,16
36802,2019-03-16 11:00:00,1409.0083,2019-03-16 11:00:00,2019-03-16,11:00:00,2019,3,16
36803,2019-03-16 12:00:00,1400.0801,2019-03-16 12:00:00,2019-03-16,12:00:00,2019,3,16
36804,2019-03-16 13:00:00,1369.5488,2019-03-16 13:00:00,2019-03-16,13:00:00,2019,3,16
36805,2019-03-16 14:00:00,1360.9495,2019-03-16 14:00:00,2019-03-16,14:00:00,2019,3,16
36806,2019-03-16 15:00:00,1341.9696,2019-03-16 15:00:00,2019-03-16,15:00:00,2019,3,16
36807,2019-03-16 16:00:00,1315.6454,2019-03-16 16:00:00,2019-03-16,16:00:00,2019,3,16
36808,2019-03-16 17:00:00,1250.0571,2019-03-16 17:00:00,2019-03-16,17:00:00,2019,3,16
36809,2019-03-16 18:00:00,1255.6444,2019-03-16 18:00:00,2019-03-16,18:00:00,2019,3,16
36810,2019-03-16 19:00:00,1317.8374,2019-03-16 19:00:00,2019-03-16,19:00:00,2019,3,16
36811,2019-03-16 20:00:00,1300.3855,2019-03-16 20:00:00,2019-03-16,20:00:00,2019,3,16
36812,2019-03-16 21:00:00,1288.795,2019-03-16 21:00:00,2019-03-16,21:00:00,2019,3,16
36813,2019-03-16 22:00:00,1253.1062000000002,2019-03-16 22:00:00,2019-03-16,22:00:00,2019,3,16
36814,2019-03-16 23:00:00,1216.1959000000002,2019-03-16 23:00:00,2019-03-16,23:00:00,2019,3,16
36815,2019-03-17 00:00:00,1161.4728,2019-03-17 00:00:00,2019-03-17,00:00:00,2019,3,17
36816,2019-03-17 01:00:00,1137.6306,2019-03-17 01:00:00,2019-03-17,01:00:00,2019,3,17
36817,2019-03-17 02:00:00,1107.044,2019-03-17 02:00:00,2019-03-17,02:00:00,2019,3,17
36818,2019-03-17 03:00:00,1085.4185,2019-03-17 03:00:00,2019-03-17,03:00:00,2019,3,17
36819,2019-03-17 04:00:00,1061.5739,2019-03-17 04:00:00,2019-03-17,04:00:00,2019,3,17
36820,2019-03-17 05:00:00,1047.3253,2019-03-17 05:00:00,2019-03-17,05:00:00,2019,3,17
36821,2019-03-17 06:00:00,1004.7854,2019-03-17 06:00:00,2019-03-17,06:00:00,2019,3,17
36822,2019-03-17 07:00:00,1003.5998,2019-03-17 07:00:00,2019-03-17,07:00:00,2019,3,17
36823,2019-03-17 08:00:00,1062.7078,2019-03-17 08:00:00,2019-03-17,08:00:00,2019,3,17
36824,2019-03-17 09:00:00,1109.375,2019-03-17 09:00:00,2019-03-17,09:00:00,2019,3,17
36825,2019-03-17 10:00:00,1170.5489,2019-03-17 10:00:00,2019-03-17,10:00:00,2019,3,17
36826,2019-03-17 11:00:00,1212.6135000000002,2019-03-17 11:00:00,2019-03-17,11:00:00,2019,3,17
36827,2019-03-17 12:00:00,1221.9881,2019-03-17 12:00:00,2019-03-17,12:00:00,2019,3,17
36828,2019-03-17 13:00:00,1233.6443000000002,2019-03-17 13:00:00,2019-03-17,13:00:00,2019,3,17
36829,2019-03-17 14:00:00,1224.3083,2019-03-17 14:00:00,2019-03-17,14:00:00,2019,3,17
36830,2019-03-17 15:00:00,1225.3807000000002,2019-03-17 15:00:00,2019-03-17,15:00:00,2019,3,17
36831,2019-03-17 16:00:00,1208.7551999999998,2019-03-17 16:00:00,2019-03-17,16:00:00,2019,3,17
36832,2019-03-17 17:00:00,1175.9793,2019-03-17 17:00:00,2019-03-17,17:00:00,2019,3,17
36833,2019-03-17 18:00:00,1203.3399000000002,2019-03-17 18:00:00,2019-03-17,18:00:00,2019,3,17
36834,2019-03-17 19:00:00,1277.5108,2019-03-17 19:00:00,2019-03-17,19:00:00,2019,3,17
36835,2019-03-17 20:00:00,1294.3228,2019-03-17 20:00:00,2019-03-17,20:00:00,2019,3,17
36836,2019-03-17 21:00:00,1290.1126,2019-03-17 21:00:00,2019-03-17,21:00:00,2019,3,17
36837,2019-03-17 22:00:00,1254.1733,2019-03-17 22:00:00,2019-03-17,22:00:00,2019,3,17
36838,2019-03-17 23:00:00,1197.5058,2019-03-17 23:00:00,2019-03-17,23:00:00,2019,3,17
36839,2019-03-18 00:00:00,1132.136,2019-03-18 00:00:00,2019-03-18,00:00:00,2019,3,18
36840,2019-03-18 01:00:00,1102.4937,2019-03-18 01:00:00,2019-03-18,01:00:00,2019,3,18
36841,2019-03-18 02:00:00,1074.3205,2019-03-18 02:00:00,2019-03-18,02:00:00,2019,3,18
36842,2019-03-18 03:00:00,1048.6944,2019-03-18 03:00:00,2019-03-18,03:00:00,2019,3,18
36843,2019-03-18 04:00:00,1036.516,2019-03-18 04:00:00,2019-03-18,04:00:00,2019,3,18
36844,2019-03-18 05:00:00,1068.1726,2019-03-18 05:00:00,2019-03-18,05:00:00,2019,3,18
36845,2019-03-18 06:00:00,1069.5999,2019-03-18 06:00:00,2019-03-18,06:00:00,2019,3,18
36846,2019-03-18 07:00:00,1178.3302,2019-03-18 07:00:00,2019-03-18,07:00:00,2019,3,18
36847,2019-03-18 08:00:00,1356.1356,2019-03-18 08:00:00,2019-03-18,08:00:00,2019,3,18
36848,2019-03-18 09:00:00,1462.3464,2019-03-18 09:00:00,2019-03-18,09:00:00,2019,3,18
36849,2019-03-18 10:00:00,1543.6839,2019-03-18 10:00:00,2019-03-18,10:00:00,2019,3,18
36850,2019-03-18 11:00:00,1579.9853,2019-03-18 11:00:00,2019-03-18,11:00:00,2019,3,18
36851,2019-03-18 12:00:00,1582.0621,2019-03-18 12:00:00,2019-03-18,12:00:00,2019,3,18
36852,2019-03-18 13:00:00,1612.4957,2019-03-18 13:00:00,2019-03-18,13:00:00,2019,3,18
36853,2019-03-18 14:00:00,1624.7162,2019-03-18 14:00:00,2019-03-18,14:00:00,2019,3,18
36854,2019-03-18 15:00:00,1576.8109,2019-03-18 15:00:00,2019-03-18,15:00:00,2019,3,18
36855,2019-03-18 16:00:00,1476.1209,2019-03-18 16:00:00,2019-03-18,16:00:00,2019,3,18
36856,2019-03-18 17:00:00,1353.0323,2019-03-18 17:00:00,2019-03-18,17:00:00,2019,3,18
36857,2019-03-18 18:00:00,1356.5069,2019-03-18 18:00:00,2019-03-18,18:00:00,2019,3,18
36858,2019-03-18 19:00:00,1408.3545,2019-03-18 19:00:00,2019-03-18,19:00:00,2019,3,18
36859,2019-03-18 20:00:00,1382.2952,2019-03-18 20:00:00,2019-03-18,20:00:00,2019,3,18
36860,2019-03-18 21:00:00,1328.8851,2019-03-18 21:00:00,2019-03-18,21:00:00,2019,3,18
36861,2019-03-18 22:00:00,1274.8253,2019-03-18 22:00:00,2019-03-18,22:00:00,2019,3,18
36862,2019-03-18 23:00:00,1204.9456,2019-03-18 23:00:00,2019-03-18,23:00:00,2019,3,18
36863,2019-03-19 00:00:00,1152.8463,2019-03-19 00:00:00,2019-03-19,00:00:00,2019,3,19
36864,2019-03-19 01:00:00,1102.9952999999998,2019-03-19 01:00:00,2019-03-19,01:00:00,2019,3,19
36865,2019-03-19 02:00:00,1069.2416,2019-03-19 02:00:00,2019-03-19,02:00:00,2019,3,19
36866,2019-03-19 03:00:00,1030.4349,2019-03-19 03:00:00,2019-03-19,03:00:00,2019,3,19
36867,2019-03-19 04:00:00,1019.3231,2019-03-19 04:00:00,2019-03-19,04:00:00,2019,3,19
36868,2019-03-19 05:00:00,1037.5735,2019-03-19 05:00:00,2019-03-19,05:00:00,2019,3,19
36869,2019-03-19 06:00:00,1050.6839,2019-03-19 06:00:00,2019-03-19,06:00:00,2019,3,19
36870,2019-03-19 07:00:00,1174.5537000000002,2019-03-19 07:00:00,2019-03-19,07:00:00,2019,3,19
36871,2019-03-19 08:00:00,1348.1918,2019-03-19 08:00:00,2019-03-19,08:00:00,2019,3,19
36872,2019-03-19 09:00:00,1450.5629,2019-03-19 09:00:00,2019-03-19,09:00:00,2019,3,19
36873,2019-03-19 10:00:00,1501.6063,2019-03-19 10:00:00,2019-03-19,10:00:00,2019,3,19
36874,2019-03-19 11:00:00,1568.062,2019-03-19 11:00:00,2019-03-19,11:00:00,2019,3,19
36875,2019-03-19 12:00:00,1554.1776,2019-03-19 12:00:00,2019-03-19,12:00:00,2019,3,19
36876,2019-03-19 13:00:00,1590.9406,2019-03-19 13:00:00,2019-03-19,13:00:00,2019,3,19
36877,2019-03-19 14:00:00,1598.6233,2019-03-19 14:00:00,2019-03-19,14:00:00,2019,3,19
36878,2019-03-19 15:00:00,1538.278,2019-03-19 15:00:00,2019-03-19,15:00:00,2019,3,19
36879,2019-03-19 16:00:00,1466.4656,2019-03-19 16:00:00,2019-03-19,16:00:00,2019,3,19
36880,2019-03-19 17:00:00,1356.684,2019-03-19 17:00:00,2019-03-19,17:00:00,2019,3,19
36881,2019-03-19 18:00:00,1340.1912,2019-03-19 18:00:00,2019-03-19,18:00:00,2019,3,19
36882,2019-03-19 19:00:00,1397.7995999999998,2019-03-19 19:00:00,2019-03-19,19:00:00,2019,3,19
36883,2019-03-19 20:00:00,1376.622,2019-03-19 20:00:00,2019-03-19,20:00:00,2019,3,19
36884,2019-03-19 21:00:00,1338.3879,2019-03-19 21:00:00,2019-03-19,21:00:00,2019,3,19
36885,2019-03-19 22:00:00,1281.6932,2019-03-19 22:00:00,2019-03-19,22:00:00,2019,3,19
36886,2019-03-19 23:00:00,1209.295,2019-03-19 23:00:00,2019-03-19,23:00:00,2019,3,19
36887,2019-03-20 00:00:00,1149.9883,2019-03-20 00:00:00,2019-03-20,00:00:00,2019,3,20
36888,2019-03-20 01:00:00,1079.8542,2019-03-20 01:00:00,2019-03-20,01:00:00,2019,3,20
36889,2019-03-20 02:00:00,1051.4743,2019-03-20 02:00:00,2019-03-20,02:00:00,2019,3,20
36890,2019-03-20 03:00:00,1027.6121999999998,2019-03-20 03:00:00,2019-03-20,03:00:00,2019,3,20
36891,2019-03-20 04:00:00,1024.6911,2019-03-20 04:00:00,2019-03-20,04:00:00,2019,3,20
36892,2019-03-20 05:00:00,1041.8933,2019-03-20 05:00:00,2019-03-20,05:00:00,2019,3,20
36893,2019-03-20 06:00:00,1060.9848,2019-03-20 06:00:00,2019-03-20,06:00:00,2019,3,20
36894,2019-03-20 07:00:00,1171.575,2019-03-20 07:00:00,2019-03-20,07:00:00,2019,3,20
36895,2019-03-20 08:00:00,1357.1538,2019-03-20 08:00:00,2019-03-20,08:00:00,2019,3,20
36896,2019-03-20 09:00:00,1437.812,2019-03-20 09:00:00,2019-03-20,09:00:00,2019,3,20
36897,2019-03-20 10:00:00,1518.0115,2019-03-20 10:00:00,2019-03-20,10:00:00,2019,3,20
36898,2019-03-20 11:00:00,1550.6766,2019-03-20 11:00:00,2019-03-20,11:00:00,2019,3,20
36899,2019-03-20 12:00:00,1581.4191999999998,2019-03-20 12:00:00,2019-03-20,12:00:00,2019,3,20
36900,2019-03-20 13:00:00,1608.6553,2019-03-20 13:00:00,2019-03-20,13:00:00,2019,3,20
36901,2019-03-20 14:00:00,1636.3458,2019-03-20 14:00:00,2019-03-20,14:00:00,2019,3,20
36902,2019-03-20 15:00:00,1610.9450000000002,2019-03-20 15:00:00,2019-03-20,15:00:00,2019,3,20
36903,2019-03-20 16:00:00,1522.7846,2019-03-20 16:00:00,2019-03-20,16:00:00,2019,3,20
36904,2019-03-20 17:00:00,1409.4238,2019-03-20 17:00:00,2019-03-20,17:00:00,2019,3,20
36905,2019-03-20 18:00:00,1396.7369,2019-03-20 18:00:00,2019-03-20,18:00:00,2019,3,20
36906,2019-03-20 19:00:00,1445.3031999999998,2019-03-20 19:00:00,2019-03-20,19:00:00,2019,3,20
36907,2019-03-20 20:00:00,1413.2145,2019-03-20 20:00:00,2019-03-20,20:00:00,2019,3,20
36908,2019-03-20 21:00:00,1384.4788,2019-03-20 21:00:00,2019-03-20,21:00:00,2019,3,20
36909,2019-03-20 22:00:00,1331.263,2019-03-20 22:00:00,2019-03-20,22:00:00,2019,3,20
36910,2019-03-20 23:00:00,1258.7774,2019-03-20 23:00:00,2019-03-20,23:00:00,2019,3,20
36911,2019-03-21 00:00:00,1205.023,2019-03-21 00:00:00,2019-03-21,00:00:00,2019,3,21
36912,2019-03-21 01:00:00,1168.3591,2019-03-21 01:00:00,2019-03-21,01:00:00,2019,3,21
36913,2019-03-21 02:00:00,1167.5097,2019-03-21 02:00:00,2019-03-21,02:00:00,2019,3,21
36914,2019-03-21 03:00:00,1154.2344,2019-03-21 03:00:00,2019-03-21,03:00:00,2019,3,21
36915,2019-03-21 04:00:00,1135.995,2019-03-21 04:00:00,2019-03-21,04:00:00,2019,3,21
36916,2019-03-21 05:00:00,1145.7994,2019-03-21 05:00:00,2019-03-21,05:00:00,2019,3,21
36917,2019-03-21 06:00:00,1162.8398,2019-03-21 06:00:00,2019-03-21,06:00:00,2019,3,21
36918,2019-03-21 07:00:00,1265.8474,2019-03-21 07:00:00,2019-03-21,07:00:00,2019,3,21
36919,2019-03-21 08:00:00,1449.5667,2019-03-21 08:00:00,2019-03-21,08:00:00,2019,3,21
36920,2019-03-21 09:00:00,1554.4109,2019-03-21 09:00:00,2019-03-21,09:00:00,2019,3,21
36921,2019-03-21 10:00:00,1633.402,2019-03-21 10:00:00,2019-03-21,10:00:00,2019,3,21
36922,2019-03-21 11:00:00,1684.8416000000002,2019-03-21 11:00:00,2019-03-21,11:00:00,2019,3,21
36923,2019-03-21 12:00:00,1684.5721,2019-03-21 12:00:00,2019-03-21,12:00:00,2019,3,21
36924,2019-03-21 13:00:00,1719.0439,2019-03-21 13:00:00,2019-03-21,13:00:00,2019,3,21
36925,2019-03-21 14:00:00,1716.3082000000002,2019-03-21 14:00:00,2019-03-21,14:00:00,2019,3,21
36926,2019-03-21 15:00:00,1674.6519,2019-03-21 15:00:00,2019-03-21,15:00:00,2019,3,21
36927,2019-03-21 16:00:00,1606.039,2019-03-21 16:00:00,2019-03-21,16:00:00,2019,3,21
36928,2019-03-21 17:00:00,1477.7793,2019-03-21 17:00:00,2019-03-21,17:00:00,2019,3,21
36929,2019-03-21 18:00:00,1460.8035,2019-03-21 18:00:00,2019-03-21,18:00:00,2019,3,21
36930,2019-03-21 19:00:00,1508.8071,2019-03-21 19:00:00,2019-03-21,19:00:00,2019,3,21
36931,2019-03-21 20:00:00,1441.3215,2019-03-21 20:00:00,2019-03-21,20:00:00,2019,3,21
36932,2019-03-21 21:00:00,1381.7492,2019-03-21 21:00:00,2019-03-21,21:00:00,2019,3,21
36933,2019-03-21 22:00:00,1321.7329,2019-03-21 22:00:00,2019-03-21,22:00:00,2019,3,21
36934,2019-03-21 23:00:00,1266.6646,2019-03-21 23:00:00,2019-03-21,23:00:00,2019,3,21
36935,2019-03-22 00:00:00,1199.32,2019-03-22 00:00:00,2019-03-22,00:00:00,2019,3,22
36936,2019-03-22 01:00:00,1128.4495,2019-03-22 01:00:00,2019-03-22,01:00:00,2019,3,22
36937,2019-03-22 02:00:00,1093.6655,2019-03-22 02:00:00,2019-03-22,02:00:00,2019,3,22
36938,2019-03-22 03:00:00,1056.7864,2019-03-22 03:00:00,2019-03-22,03:00:00,2019,3,22
36939,2019-03-22 04:00:00,1047.376,2019-03-22 04:00:00,2019-03-22,04:00:00,2019,3,22
36940,2019-03-22 05:00:00,1061.7977,2019-03-22 05:00:00,2019-03-22,05:00:00,2019,3,22
36941,2019-03-22 06:00:00,1114.0613999999998,2019-03-22 06:00:00,2019-03-22,06:00:00,2019,3,22
36942,2019-03-22 07:00:00,1241.9269,2019-03-22 07:00:00,2019-03-22,07:00:00,2019,3,22
36943,2019-03-22 08:00:00,1446.5752,2019-03-22 08:00:00,2019-03-22,08:00:00,2019,3,22
36944,2019-03-22 09:00:00,1527.6493,2019-03-22 09:00:00,2019-03-22,09:00:00,2019,3,22
36945,2019-03-22 10:00:00,1582.7269,2019-03-22 10:00:00,2019-03-22,10:00:00,2019,3,22
36946,2019-03-22 11:00:00,1635.9471999999998,2019-03-22 11:00:00,2019-03-22,11:00:00,2019,3,22
36947,2019-03-22 12:00:00,1628.8864999999998,2019-03-22 12:00:00,2019-03-22,12:00:00,2019,3,22
36948,2019-03-22 13:00:00,1681.3578,2019-03-22 13:00:00,2019-03-22,13:00:00,2019,3,22
36949,2019-03-22 14:00:00,1686.3464,2019-03-22 14:00:00,2019-03-22,14:00:00,2019,3,22
36950,2019-03-22 15:00:00,1662.48,2019-03-22 15:00:00,2019-03-22,15:00:00,2019,3,22
36951,2019-03-22 16:00:00,1558.8611,2019-03-22 16:00:00,2019-03-22,16:00:00,2019,3,22
36952,2019-03-22 17:00:00,1445.6647,2019-03-22 17:00:00,2019-03-22,17:00:00,2019,3,22
36953,2019-03-22 18:00:00,1424.7162,2019-03-22 18:00:00,2019-03-22,18:00:00,2019,3,22
36954,2019-03-22 19:00:00,1463.3716,2019-03-22 19:00:00,2019-03-22,19:00:00,2019,3,22
36955,2019-03-22 20:00:00,1430.9092,2019-03-22 20:00:00,2019-03-22,20:00:00,2019,3,22
36956,2019-03-22 21:00:00,1401.2511,2019-03-22 21:00:00,2019-03-22,21:00:00,2019,3,22
36957,2019-03-22 22:00:00,1331.1551,2019-03-22 22:00:00,2019-03-22,22:00:00,2019,3,22
36958,2019-03-22 23:00:00,1292.4117,2019-03-22 23:00:00,2019-03-22,23:00:00,2019,3,22
36959,2019-03-23 00:00:00,1244.738,2019-03-23 00:00:00,2019-03-23,00:00:00,2019,3,23
36960,2019-03-23 01:00:00,1204.5667999999998,2019-03-23 01:00:00,2019-03-23,01:00:00,2019,3,23
36961,2019-03-23 02:00:00,1145.5341,2019-03-23 02:00:00,2019-03-23,02:00:00,2019,3,23
36962,2019-03-23 03:00:00,1069.8026,2019-03-23 03:00:00,2019-03-23,03:00:00,2019,3,23
36963,2019-03-23 04:00:00,1047.71,2019-03-23 04:00:00,2019-03-23,04:00:00,2019,3,23
36964,2019-03-23 05:00:00,1038.5837,2019-03-23 05:00:00,2019-03-23,05:00:00,2019,3,23
36965,2019-03-23 06:00:00,1001.8681,2019-03-23 06:00:00,2019-03-23,06:00:00,2019,3,23
36966,2019-03-23 07:00:00,1058.6424,2019-03-23 07:00:00,2019-03-23,07:00:00,2019,3,23
36967,2019-03-23 08:00:00,1198.9571999999998,2019-03-23 08:00:00,2019-03-23,08:00:00,2019,3,23
36968,2019-03-23 09:00:00,1279.3421999999998,2019-03-23 09:00:00,2019-03-23,09:00:00,2019,3,23
36969,2019-03-23 10:00:00,1407.2575,2019-03-23 10:00:00,2019-03-23,10:00:00,2019,3,23
36970,2019-03-23 11:00:00,1386.494,2019-03-23 11:00:00,2019-03-23,11:00:00,2019,3,23
36971,2019-03-23 12:00:00,1352.0783,2019-03-23 12:00:00,2019-03-23,12:00:00,2019,3,23
36972,2019-03-23 13:00:00,1361.7874000000002,2019-03-23 13:00:00,2019-03-23,13:00:00,2019,3,23
36973,2019-03-23 14:00:00,1367.3453,2019-03-23 14:00:00,2019-03-23,14:00:00,2019,3,23
36974,2019-03-23 15:00:00,1351.2945,2019-03-23 15:00:00,2019-03-23,15:00:00,2019,3,23
36975,2019-03-23 16:00:00,1296.0479,2019-03-23 16:00:00,2019-03-23,16:00:00,2019,3,23
36976,2019-03-23 17:00:00,1248.1535,2019-03-23 17:00:00,2019-03-23,17:00:00,2019,3,23
36977,2019-03-23 18:00:00,1260.34,2019-03-23 18:00:00,2019-03-23,18:00:00,2019,3,23
36978,2019-03-23 19:00:00,1336.2863000000002,2019-03-23 19:00:00,2019-03-23,19:00:00,2019,3,23
36979,2019-03-23 20:00:00,1292.9548,2019-03-23 20:00:00,2019-03-23,20:00:00,2019,3,23
36980,2019-03-23 21:00:00,1260.0589,2019-03-23 21:00:00,2019-03-23,21:00:00,2019,3,23
36981,2019-03-23 22:00:00,1212.7366000000002,2019-03-23 22:00:00,2019-03-23,22:00:00,2019,3,23
36982,2019-03-23 23:00:00,1142.3536,2019-03-23 23:00:00,2019-03-23,23:00:00,2019,3,23
36983,2019-03-24 00:00:00,1104.4622,2019-03-24 00:00:00,2019-03-24,00:00:00,2019,3,24
36984,2019-03-24 01:00:00,1068.4582,2019-03-24 01:00:00,2019-03-24,01:00:00,2019,3,24
36985,2019-03-24 02:00:00,1042.4415,2019-03-24 02:00:00,2019-03-24,02:00:00,2019,3,24
36986,2019-03-24 03:00:00,1021.6472,2019-03-24 03:00:00,2019-03-24,03:00:00,2019,3,24
36987,2019-03-24 04:00:00,980.0331,2019-03-24 04:00:00,2019-03-24,04:00:00,2019,3,24
36988,2019-03-24 05:00:00,991.0627,2019-03-24 05:00:00,2019-03-24,05:00:00,2019,3,24
36989,2019-03-24 06:00:00,926.7084,2019-03-24 06:00:00,2019-03-24,06:00:00,2019,3,24
36990,2019-03-24 07:00:00,956.2278,2019-03-24 07:00:00,2019-03-24,07:00:00,2019,3,24
36991,2019-03-24 08:00:00,1001.1358,2019-03-24 08:00:00,2019-03-24,08:00:00,2019,3,24
36992,2019-03-24 09:00:00,1056.6072,2019-03-24 09:00:00,2019-03-24,09:00:00,2019,3,24
36993,2019-03-24 10:00:00,1102.3958,2019-03-24 10:00:00,2019-03-24,10:00:00,2019,3,24
36994,2019-03-24 11:00:00,1145.7031000000002,2019-03-24 11:00:00,2019-03-24,11:00:00,2019,3,24
36995,2019-03-24 12:00:00,1161.2986,2019-03-24 12:00:00,2019-03-24,12:00:00,2019,3,24
36996,2019-03-24 13:00:00,1178.1421,2019-03-24 13:00:00,2019-03-24,13:00:00,2019,3,24
36997,2019-03-24 14:00:00,1183.5567,2019-03-24 14:00:00,2019-03-24,14:00:00,2019,3,24
36998,2019-03-24 15:00:00,1184.2159,2019-03-24 15:00:00,2019-03-24,15:00:00,2019,3,24
36999,2019-03-24 16:00:00,1162.3416,2019-03-24 16:00:00,2019-03-24,16:00:00,2019,3,24
37000,2019-03-24 17:00:00,1139.4026,2019-03-24 17:00:00,2019-03-24,17:00:00,2019,3,24
37001,2019-03-24 18:00:00,1170.4599,2019-03-24 18:00:00,2019-03-24,18:00:00,2019,3,24
37002,2019-03-24 19:00:00,1248.7,2019-03-24 19:00:00,2019-03-24,19:00:00,2019,3,24
37003,2019-03-24 20:00:00,1249.1406000000002,2019-03-24 20:00:00,2019-03-24,20:00:00,2019,3,24
37004,2019-03-24 21:00:00,1257.2638000000002,2019-03-24 21:00:00,2019-03-24,21:00:00,2019,3,24
37005,2019-03-24 22:00:00,1202.5571,2019-03-24 22:00:00,2019-03-24,22:00:00,2019,3,24
37006,2019-03-24 23:00:00,1150.2352,2019-03-24 23:00:00,2019-03-24,23:00:00,2019,3,24
37007,2019-03-25 00:00:00,1095.4992,2019-03-25 00:00:00,2019-03-25,00:00:00,2019,3,25
37008,2019-03-25 01:00:00,1067.6071,2019-03-25 01:00:00,2019-03-25,01:00:00,2019,3,25
37009,2019-03-25 02:00:00,1026.1209,2019-03-25 02:00:00,2019-03-25,02:00:00,2019,3,25
37010,2019-03-25 03:00:00,998.4379,2019-03-25 03:00:00,2019-03-25,03:00:00,2019,3,25
37011,2019-03-25 04:00:00,997.7053,2019-03-25 04:00:00,2019-03-25,04:00:00,2019,3,25
37012,2019-03-25 05:00:00,1018.4779,2019-03-25 05:00:00,2019-03-25,05:00:00,2019,3,25
37013,2019-03-25 06:00:00,1033.5875,2019-03-25 06:00:00,2019-03-25,06:00:00,2019,3,25
37014,2019-03-25 07:00:00,1159.9924,2019-03-25 07:00:00,2019-03-25,07:00:00,2019,3,25
37015,2019-03-25 08:00:00,1353.5956,2019-03-25 08:00:00,2019-03-25,08:00:00,2019,3,25
37016,2019-03-25 09:00:00,1451.3571,2019-03-25 09:00:00,2019-03-25,09:00:00,2019,3,25
37017,2019-03-25 10:00:00,1545.3289,2019-03-25 10:00:00,2019-03-25,10:00:00,2019,3,25
37018,2019-03-25 11:00:00,1600.2392,2019-03-25 11:00:00,2019-03-25,11:00:00,2019,3,25
37019,2019-03-25 12:00:00,1597.6793,2019-03-25 12:00:00,2019-03-25,12:00:00,2019,3,25
37020,2019-03-25 13:00:00,1633.5262,2019-03-25 13:00:00,2019-03-25,13:00:00,2019,3,25
37021,2019-03-25 14:00:00,1621.3925000000002,2019-03-25 14:00:00,2019-03-25,14:00:00,2019,3,25
37022,2019-03-25 15:00:00,1553.4153,2019-03-25 15:00:00,2019-03-25,15:00:00,2019,3,25
37023,2019-03-25 16:00:00,1474.9959,2019-03-25 16:00:00,2019-03-25,16:00:00,2019,3,25
37024,2019-03-25 17:00:00,1339.8903,2019-03-25 17:00:00,2019-03-25,17:00:00,2019,3,25
37025,2019-03-25 18:00:00,1312.1894,2019-03-25 18:00:00,2019-03-25,18:00:00,2019,3,25
37026,2019-03-25 19:00:00,1366.975,2019-03-25 19:00:00,2019-03-25,19:00:00,2019,3,25
37027,2019-03-25 20:00:00,1353.2855,2019-03-25 20:00:00,2019-03-25,20:00:00,2019,3,25
37028,2019-03-25 21:00:00,1328.862,2019-03-25 21:00:00,2019-03-25,21:00:00,2019,3,25
37029,2019-03-25 22:00:00,1281.9579,2019-03-25 22:00:00,2019-03-25,22:00:00,2019,3,25
37030,2019-03-25 23:00:00,1210.9748,2019-03-25 23:00:00,2019-03-25,23:00:00,2019,3,25
37031,2019-03-26 00:00:00,1148.6812,2019-03-26 00:00:00,2019-03-26,00:00:00,2019,3,26
37032,2019-03-26 01:00:00,1106.387,2019-03-26 01:00:00,2019-03-26,01:00:00,2019,3,26
37033,2019-03-26 02:00:00,1075.7193,2019-03-26 02:00:00,2019-03-26,02:00:00,2019,3,26
37034,2019-03-26 03:00:00,1055.5838,2019-03-26 03:00:00,2019-03-26,03:00:00,2019,3,26
37035,2019-03-26 04:00:00,1036.8152,2019-03-26 04:00:00,2019-03-26,04:00:00,2019,3,26
37036,2019-03-26 05:00:00,1058.9281999999998,2019-03-26 05:00:00,2019-03-26,05:00:00,2019,3,26
37037,2019-03-26 06:00:00,1066.8493,2019-03-26 06:00:00,2019-03-26,06:00:00,2019,3,26
37038,2019-03-26 07:00:00,1175.3133,2019-03-26 07:00:00,2019-03-26,07:00:00,2019,3,26
37039,2019-03-26 08:00:00,1357.3351,2019-03-26 08:00:00,2019-03-26,08:00:00,2019,3,26
37040,2019-03-26 09:00:00,1449.3633,2019-03-26 09:00:00,2019-03-26,09:00:00,2019,3,26
37041,2019-03-26 10:00:00,1529.9868,2019-03-26 10:00:00,2019-03-26,10:00:00,2019,3,26
37042,2019-03-26 11:00:00,1578.6079,2019-03-26 11:00:00,2019-03-26,11:00:00,2019,3,26
37043,2019-03-26 12:00:00,1565.7771,2019-03-26 12:00:00,2019-03-26,12:00:00,2019,3,26
37044,2019-03-26 13:00:00,1605.6751000000002,2019-03-26 13:00:00,2019-03-26,13:00:00,2019,3,26
