date,new_date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,work_time,holiday,weekend,workday
2022-04-10,4/10/2022,14,42.65,19.64,0.0,-19.64,VAR,T-Storm,90.0,72.0,55.0,3.0,0.0,29.64,0.0,3729,a,0,11.0,1,1,1,0,0
2022-04-10,4/10/2022,9,33.97,10.12,0.0,-10.12,VAR,Fair,82.0,77.0,84.0,1.0,0.0,29.73,0.0,3730,a,0,0.0,0,1,1,0,0
2022-04-10,4/10/2022,10,45.61,16.61,0.0,-16.61,VAR,Fair,84.0,75.0,74.0,2.0,0.0,29.73,0.0,3731,a,0,0.0,0,1,1,0,0
2022-05-10,5/10/2022,9,26.11,13.23,0.15,-13.08,VAR,Fair,84.0,75.0,74.0,2.0,0.0,29.75,0.0,3732,a,0,0.0,0,1,0,1,0
2022-05-10,5/10/2022,10,31.93,17.83,0.04,-17.79,N,Fair,86.0,75.0,70.0,3.0,0.0,29.75,0.0,3733,a,10,0.0,0,1,0,1,0
2022-05-10,5/10/2022,12,35.45,9.68,0.13,-9.55,VAR,Fair,88.0,79.0,75.0,5.0,0.0,29.73,0.0,3734,a,0,0.0,0,1,0,1,0
2022-05-10,5/10/2022,13,37.39,15.23,0.0,-15.23,WNW,Fair,90.0,77.0,66.0,8.0,0.0,29.67,0.0,3735,a,5,0.0,1,1,0,1,0
2022-08-11,8/11/2022,5,6.74,6.02,0.0,-6.02,N,Fair,70.0,70.0,100.0,1.0,0.0,29.73,0.0,3736,a,10,0.0,0,0,1,1,1
2022-05-10,5/10/2022,14,38.73,18.61,0.0,-18.61,W,T-Storm,91.0,75.0,59.0,9.0,0.0,29.64,0.0,3737,a,7,11.0,1,1,0,1,0
2022-05-10,5/10/2022,15,30.66,35.08,0.0,-35.08,VAR,Light Rain with Thunder,79.0,75.0,89.0,5.0,0.0,29.61,0.0,3738,a,0,,1,1,0,1,0
2022-05-10,5/10/2022,17,20.67,27.37,0.0,-27.37,VAR,Fair,77.0,72.0,83.0,2.0,0.0,29.64,0.0,3739,a,0,0.0,1,1,0,1,0
2022-05-10,5/10/2022,19,10.84,10.02,0.0,-10.02,VAR,Fair,77.0,75.0,94.0,2.0,0.0,29.64,0.0,3740,a,0,0.0,1,0,0,1,0
2022-05-10,5/10/2022,22,7.91,7.9,0.0,-7.9,N,Fair,77.0,75.0,94.0,2.0,0.0,29.73,0.0,3741,a,10,0.0,1,0,0,1,0
2022-06-10,6/10/2022,9,34.58,9.76,0.76,-9.0,VAR,Fair,82.0,79.0,89.0,2.0,0.0,29.75,0.0,3742,a,0,0.0,0,1,1,1,1
2022-06-10,6/10/2022,10,33.91,20.88,0.0,-20.88,VAR,Fair,86.0,77.0,74.0,1.0,0.0,29.75,0.0,3743,a,0,0.0,0,1,1,1,1
2022-06-10,6/10/2022,11,56.03,20.72,0.0,-20.72,VAR,Mostly Cloudy,88.0,75.0,66.0,1.0,0.0,29.73,0.0,3744,a,0,4.0,0,1,1,1,1
2022-06-10,6/10/2022,12,45.61,24.57,0.0,-24.57,E,Light Rain,81.0,79.0,94.0,5.0,0.0,29.7,0.0,3745,a,12,6.0,0,1,1,1,1
2022-06-10,6/10/2022,13,40.29,36.22,0.0,-36.22,VAR,Mostly Cloudy,81.0,79.0,94.0,2.0,0.0,29.67,0.0,3746,a,0,4.0,1,1,1,1,1
2022-06-10,6/10/2022,14,35.65,32.55,0.0,-32.55,NW,Fair,82.0,81.0,94.0,3.0,0.0,29.64,0.0,3747,a,11,0.0,1,1,1,1,1
2022-06-10,6/10/2022,15,40.53,33.36,0.0,-33.36,W,Fair,84.0,79.0,84.0,3.0,0.0,29.61,0.0,3748,a,7,0.0,1,1,1,1,1
2022-06-10,6/10/2022,16,42.33,33.73,0.0,-33.73,ESE,Partly Cloudy,84.0,79.0,84.0,3.0,0.0,29.61,0.0,3749,a,1,5.0,1,1,1,1,1
2022-06-10,6/10/2022,17,33.04,35.63,0.0,-35.63,SE,Partly Cloudy,81.0,77.0,89.0,3.0,0.0,29.61,0.0,3750,a,4,5.0,1,1,1,1,1
2022-06-10,6/10/2022,18,0.83,17.06,0.0,-17.06,SE,Fair,79.0,79.0,100.0,5.0,0.0,29.64,0.0,3751,a,4,0.0,1,0,1,1,1
2022-06-10,6/10/2022,19,10.0,8.89,0.0,-8.89,SE,Fair,79.0,79.0,100.0,3.0,0.0,29.67,0.0,3752,a,4,0.0,1,0,1,1,1
2022-08-11,8/11/2022,6,4.23,5.76,0.0,-5.76,CALM,Fair,66.0,66.0,100.0,0.0,0.0,29.75,0.0,3753,a,9,0.0,0,0,1,1,1
2022-07-10,7/10/2022,9,36.52,15.46,0.0,-15.46,VAR,Fair,84.0,79.0,84.0,2.0,0.0,29.73,0.0,3754,a,0,0.0,0,1,1,0,0
2022-07-10,7/10/2022,10,51.57,16.72,0.0,-16.72,N,Fair,86.0,77.0,74.0,3.0,0.0,29.73,0.0,3755,a,10,0.0,0,1,1,0,0
2022-07-10,7/10/2022,13,57.94,38.27,0.0,-38.27,VAR,Fair,91.0,75.0,59.0,2.0,0.0,29.64,0.0,3756,a,0,0.0,1,1,1,0,0
2022-07-10,7/10/2022,14,51.35,39.42,0.0,-39.42,ESE,Fair,91.0,75.0,59.0,3.0,0.0,29.61,0.0,3757,a,1,0.0,1,1,1,0,0
2022-07-10,7/10/2022,15,39.29,32.89,0.0,-32.89,SSE,Fair,91.0,75.0,59.0,5.0,0.0,29.55,0.0,3758,a,13,0.0,1,1,1,0,0
2022-07-10,7/10/2022,16,43.32,28.58,0.0,-28.58,WNW,Fair,90.0,77.0,66.0,6.0,0.0,29.58,0.0,3759,a,5,0.0,1,1,1,0,0
2022-07-10,7/10/2022,17,20.44,34.67,0.0,-34.67,VAR,Light Rain with Thunder,88.0,77.0,70.0,2.0,0.0,29.58,0.0,3760,a,0,,1,1,1,0,0
2022-07-10,7/10/2022,18,12.48,13.69,0.0,-13.69,SW,Light Rain,75.0,75.0,100.0,1.0,0.0,29.61,0.0,3761,a,14,6.0,1,0,1,0,0
2022-07-10,7/10/2022,21,7.55,7.56,0.0,-7.56,SW,Fair,77.0,77.0,100.0,5.0,0.0,29.73,0.0,3762,a,14,0.0,1,0,1,0,0
2022-07-10,7/10/2022,22,7.72,7.97,0.0,-7.97,S,Partly Cloudy,77.0,77.0,100.0,5.0,0.0,29.75,0.0,3763,a,17,5.0,1,0,1,0,0
2022-08-10,8/10/2022,7,5.08,3.75,0.0,-3.75,VAR,Fair,79.0,77.0,94.0,2.0,0.0,29.73,0.0,3764,a,0,0.0,0,0,1,1,1
2022-08-10,8/10/2022,8,7.42,1.25,0.55,-0.7,VAR,Fair,81.0,77.0,89.0,2.0,0.0,29.75,0.0,3765,a,0,0.0,0,1,1,1,1
2022-08-10,8/10/2022,9,21.07,0.01,7.76,7.75,VAR,Fair,84.0,77.0,79.0,1.0,0.0,29.78,0.0,3766,a,0,0.0,0,1,1,1,1
2022-08-10,8/10/2022,10,43.8,1.27,8.33,7.06,VAR,Fair,86.0,75.0,70.0,1.0,0.0,29.78,0.0,3767,a,0,0.0,0,1,1,1,1
2022-08-10,8/10/2022,11,30.62,1.76,6.1,4.34,VAR,Fair,88.0,75.0,66.0,3.0,0.0,29.75,0.0,3768,a,0,0.0,0,1,1,1,1
2022-08-10,8/10/2022,12,35.0,0.52,10.43,9.91,W,Partly Cloudy,88.0,77.0,70.0,7.0,0.0,29.73,0.0,3769,a,7,5.0,0,1,1,1,1
2022-08-10,8/10/2022,13,33.63,0.06,11.9,11.84,W,T-Storm,86.0,77.0,74.0,5.0,0.0,29.7,0.0,3770,a,7,11.0,1,1,1,1,1
2022-08-10,8/10/2022,14,6.28,0.38,11.52,11.14,VAR,Heavy T-Storm,73.0,73.0,100.0,8.0,0.0,29.67,0.0,3771,a,0,,1,1,1,1,1
2022-08-10,8/10/2022,15,20.38,0.25,4.56,4.31,WNW,Fair,77.0,77.0,100.0,5.0,0.0,29.64,0.0,3772,a,5,0.0,1,1,1,1,1
2022-08-10,8/10/2022,17,5.77,6.16,0.3,-5.86,ENE,Fair,81.0,77.0,89.0,3.0,0.0,29.64,0.0,3773,a,2,0.0,1,1,1,1,1
2022-08-10,8/10/2022,18,0.48,7.44,0.0,-7.44,VAR,Fair,81.0,77.0,89.0,1.0,0.0,29.64,0.0,3774,a,0,0.0,1,0,1,1,1
2022-08-10,8/10/2022,19,9.09,7.75,0.0,-7.75,CALM,Fair,79.0,77.0,94.0,0.0,0.0,29.67,0.0,3775,a,9,0.0,1,0,1,1,1
2022-08-10,8/10/2022,20,7.06,7.5,0.0,-7.5,CALM,Fair,81.0,77.0,89.0,0.0,0.0,29.7,0.0,3776,a,9,0.0,1,0,1,1,1
2022-08-10,8/10/2022,22,6.62,6.76,0.0,-6.76,ESE,Mostly Cloudy,81.0,79.0,94.0,3.0,0.0,29.75,0.0,3777,a,1,4.0,1,0,1,1,1
2022-09-10,9/10/2022,6,5.27,5.76,0.0,-5.76,VAR,Fair,77.0,77.0,100.0,1.0,0.0,29.7,0.0,3778,a,0,0.0,0,0,1,0,0
2022-09-10,9/10/2022,8,6.17,1.41,0.22,-1.19,VAR,Fair,79.0,77.0,94.0,2.0,0.0,29.75,0.0,3779,a,0,0.0,0,1,1,0,0
2022-09-10,9/10/2022,9,25.11,0.01,5.66,5.65,VAR,Fair,82.0,77.0,84.0,2.0,0.0,29.78,0.0,3780,a,0,0.0,0,1,1,0,0
2022-09-10,9/10/2022,10,25.39,0.0,12.23,12.23,N,Fair,86.0,77.0,74.0,5.0,0.0,29.78,0.0,3781,a,10,0.0,0,1,1,0,0
2022-09-10,9/10/2022,11,28.66,0.0,11.19,11.19,N,Fair,86.0,75.0,70.0,3.0,0.0,29.78,0.0,3782,a,10,0.0,0,1,1,0,0
2022-09-10,9/10/2022,13,22.28,0.03,9.37,9.34,VAR,Fair,90.0,73.0,59.0,2.0,0.0,29.7,0.0,3783,a,0,0.0,1,1,1,0,0
2022-09-10,9/10/2022,14,9.77,0.1,6.49,6.39,VAR,Fair,90.0,75.0,62.0,1.0,0.0,29.64,0.0,3784,a,0,0.0,1,1,1,0,0
2022-09-10,9/10/2022,16,10.13,1.75,0.3,-1.45,W,Fair,88.0,77.0,70.0,6.0,0.0,29.61,0.0,3785,a,7,0.0,1,1,1,0,0
2022-09-10,9/10/2022,17,7.42,5.09,0.0,-5.09,VAR,Light Rain with Thunder,77.0,75.0,94.0,5.0,0.0,29.64,0.0,3786,a,0,,1,1,1,0,0
2022-09-10,9/10/2022,18,10.41,9.3,0.0,-9.3,VAR,Fair,77.0,77.0,100.0,1.0,0.0,29.67,0.0,3787,a,0,0.0,1,0,1,0,0
2022-09-10,9/10/2022,19,8.51,8.98,0.0,-8.98,VAR,Partly Cloudy,79.0,79.0,100.0,2.0,0.0,29.7,0.0,3788,a,0,5.0,1,0,1,0,0
2022-09-10,9/10/2022,21,6.99,6.54,0.0,-6.54,VAR,Fair,77.0,77.0,100.0,1.0,0.0,29.75,0.0,3789,a,0,0.0,1,0,1,0,0
2022-09-10,9/10/2022,22,6.9,6.46,0.0,-6.46,CALM,Partly Cloudy,77.0,77.0,100.0,0.0,0.0,29.75,0.0,3790,a,9,5.0,1,0,1,0,0
2022-08-11,8/11/2022,7,6.32,4.83,0.0,-4.83,N,Fair,70.0,70.0,100.0,1.0,0.0,29.78,0.0,3791,a,10,0.0,0,0,1,1,1
2022-10-10,10/10/2022,5,6.53,6.4,0.0,-6.4,CALM,Fair,77.0,77.0,100.0,0.0,0.0,29.75,0.0,3792,a,9,0.0,0,0,1,1,1
2022-10-10,10/10/2022,6,7.46,5.75,0.0,-5.75,CALM,Fair,77.0,77.0,100.0,0.0,0.0,29.75,0.0,3793,a,9,0.0,0,0,1,1,1
2022-10-10,10/10/2022,7,8.15,5.22,0.0,-5.22,VAR,Mostly Cloudy,79.0,77.0,94.0,1.0,0.0,29.78,0.0,3794,a,0,4.0,0,0,1,1,1
2022-10-10,10/10/2022,8,6.59,4.22,0.0,-4.22,W,Mostly Cloudy,79.0,77.0,94.0,5.0,0.0,29.81,0.0,3795,a,7,4.0,0,1,1,1,1
2022-10-10,10/10/2022,9,35.72,10.74,0.03,-10.71,CALM,Fair,81.0,77.0,89.0,0.0,0.0,29.81,0.0,3796,a,9,0.0,0,1,1,1,1
2022-10-10,10/10/2022,10,38.49,22.2,0.0,-22.2,VAR,Fair,82.0,77.0,84.0,2.0,0.0,29.84,0.0,3797,a,0,0.0,0,1,1,1,1
2022-10-10,10/10/2022,11,58.18,31.06,0.0,-31.06,VAR,Fair,86.0,75.0,70.0,2.0,0.0,29.81,0.0,3798,a,0,0.0,0,1,1,1,1
2022-10-10,10/10/2022,12,59.05,34.75,0.0,-34.75,VAR,Fair,88.0,75.0,66.0,1.0,0.0,29.75,0.0,3799,a,0,0.0,0,1,1,1,1
2022-10-10,10/10/2022,13,58.67,34.92,0.0,-34.92,NE,Partly Cloudy,90.0,75.0,62.0,5.0,0.0,29.73,0.0,3800,a,3,5.0,1,1,1,1,1
2022-10-10,10/10/2022,14,30.16,33.14,0.0,-33.14,VAR,Fair,90.0,73.0,59.0,2.0,0.0,29.7,0.0,3801,a,0,0.0,1,1,1,1,1
2022-10-10,10/10/2022,15,44.47,33.66,0.0,-33.66,SE,Partly Cloudy,91.0,72.0,52.0,3.0,0.0,29.67,0.0,3802,a,4,5.0,1,1,1,1,1
2022-10-10,10/10/2022,16,50.42,38.59,0.0,-38.59,N,Fair,88.0,73.0,62.0,2.0,0.0,29.64,0.0,3803,a,10,0.0,1,1,1,1,1
2022-10-10,10/10/2022,17,25.22,42.16,0.0,-42.16,CALM,Partly Cloudy,88.0,75.0,66.0,0.0,0.0,29.64,0.0,3804,a,9,5.0,1,1,1,1,1
2022-10-10,10/10/2022,18,12.13,21.3,0.0,-21.3,WSW,Mostly Cloudy,86.0,77.0,74.0,2.0,0.0,29.67,0.0,3805,a,6,4.0,1,0,1,1,1
2022-10-10,10/10/2022,19,7.83,13.54,0.0,-13.54,VAR,Fair,82.0,77.0,84.0,1.0,0.0,29.7,0.0,3806,a,0,0.0,1,0,1,1,1
2022-10-10,10/10/2022,20,7.11,8.6,0.0,-8.6,VAR,Fair,82.0,75.0,79.0,2.0,0.0,29.73,0.0,3807,a,0,0.0,1,0,1,1,1
2022-10-10,10/10/2022,21,6.71,6.67,0.0,-6.67,VAR,Fair,81.0,73.0,79.0,2.0,0.0,29.75,0.0,3808,a,0,0.0,1,0,1,1,1
2022-10-10,10/10/2022,22,7.53,7.06,0.0,-7.06,VAR,Fair,81.0,73.0,79.0,1.0,0.0,29.75,0.0,3809,a,0,0.0,1,0,1,1,1
2022-08-11,8/11/2022,8,13.66,0.85,1.11,0.26,CALM,Fair,77.0,70.0,78.0,0.0,0.0,29.81,0.0,3810,a,9,0.0,0,1,1,1,1
2022-08-11,8/11/2022,9,30.08,3.45,1.05,-2.4,VAR,Fair,79.0,68.0,69.0,1.0,0.0,29.84,0.0,3811,a,0,0.0,0,1,1,1,1
2022-08-11,8/11/2022,10,19.11,9.01,0.03,-8.98,E,Fair,84.0,68.0,58.0,3.0,0.0,29.84,0.0,3812,a,12,0.0,0,1,1,1,1
2022-11-10,11/10/2022,5,6.02,6.57,0.0,-6.57,CALM,Fair,75.0,73.0,94.0,0.0,0.0,29.75,0.0,3813,a,9,0.0,0,0,1,1,1
2022-11-10,11/10/2022,6,5.77,5.51,0.0,-5.51,VAR,Fair,75.0,73.0,94.0,1.0,0.0,29.75,0.0,3814,a,0,0.0,0,0,1,1,1
2022-11-10,11/10/2022,7,5.59,4.8,0.0,-4.8,NNW,Fair,77.0,73.0,89.0,1.0,0.0,29.78,0.0,3815,a,8,0.0,0,0,1,1,1
2022-11-10,11/10/2022,8,11.3,1.41,0.4,-1.01,VAR,Fair,82.0,72.0,70.0,1.0,0.0,29.81,0.0,3816,a,0,0.0,0,1,1,1,1
2022-11-10,11/10/2022,9,38.08,11.06,0.24,-10.82,VAR,Fair,82.0,70.0,66.0,2.0,0.0,29.81,0.0,3817,a,0,0.0,0,1,1,1,1
2022-08-11,8/11/2022,11,36.22,5.35,0.0,-5.35,S,Fair,86.0,66.0,51.0,3.0,0.0,29.81,0.0,3818,a,17,0.0,0,1,1,1,1
2022-11-10,11/10/2022,10,33.95,22.06,0.0,-22.06,VAR,Fair,86.0,68.0,55.0,2.0,0.0,29.81,0.0,3819,a,0,0.0,0,1,1,1,1
2022-11-10,11/10/2022,11,37.16,19.3,0.0,-19.3,ESE,Fair,88.0,70.0,55.0,3.0,0.0,29.81,0.0,3820,a,1,0.0,0,1,1,1,1
2022-11-10,11/10/2022,12,37.33,17.48,0.03,-17.45,SE,Mostly Cloudy,88.0,68.0,52.0,5.0,0.0,29.78,0.0,3821,a,4,4.0,0,1,1,1,1
2022-11-10,11/10/2022,13,51.61,27.08,0.0,-27.08,SSW,Fair,88.0,68.0,52.0,3.0,0.0,29.75,0.0,3822,a,16,0.0,1,1,1,1,1
2022-11-10,11/10/2022,14,32.34,22.55,0.0,-22.55,VAR,Fair,88.0,68.0,52.0,2.0,0.0,29.73,0.0,3823,a,0,0.0,1,1,1,1,1
2022-11-10,11/10/2022,15,36.81,24.56,0.0,-24.56,SSW,Fair,88.0,70.0,55.0,6.0,0.0,29.7,0.0,3824,a,16,0.0,1,1,1,1,1
2022-11-10,11/10/2022,16,36.18,26.36,0.0,-26.36,SSE,Fair,88.0,70.0,55.0,5.0,0.0,29.67,0.0,3825,a,13,0.0,1,1,1,1,1
2022-11-10,11/10/2022,17,36.62,30.28,0.0,-30.28,S,Fair,88.0,70.0,55.0,3.0,0.0,29.67,0.0,3826,a,17,0.0,1,1,1,1,1
2022-11-10,11/10/2022,18,2.42,22.3,0.0,-22.3,SSW,Fair,84.0,72.0,66.0,2.0,0.0,29.67,0.0,3827,a,16,0.0,1,0,1,1,1
2022-11-10,11/10/2022,19,5.8,9.11,0.0,-9.11,CALM,Fair,81.0,75.0,84.0,0.0,0.0,29.7,0.0,3828,a,9,0.0,1,0,1,1,1
2022-11-10,11/10/2022,20,7.36,7.86,0.0,-7.86,CALM,Fair,79.0,75.0,89.0,0.0,0.0,29.73,0.0,3829,a,9,0.0,1,0,1,1,1
2022-11-10,11/10/2022,21,7.35,7.43,0.0,-7.43,CALM,Fair,79.0,75.0,89.0,0.0,0.0,29.75,0.0,3830,a,9,0.0,1,0,1,1,1
2022-11-10,11/10/2022,22,7.56,7.39,0.0,-7.39,CALM,Fair,79.0,75.0,89.0,0.0,0.0,29.75,0.0,3831,a,9,0.0,1,0,1,1,1
2022-11-10,11/10/2022,23,7.39,7.22,0.0,-7.22,E,Fair,77.0,75.0,94.0,1.0,0.0,29.75,0.0,3832,a,12,0.0,1,0,1,1,1
2022-08-11,8/11/2022,12,32.55,11.34,0.0,-11.34,W,Fair,88.0,68.0,52.0,7.0,0.0,29.78,0.0,3833,a,7,0.0,0,1,1,1,1
2022-08-11,8/11/2022,13,42.78,20.1,0.0,-20.1,S,Fair,88.0,64.0,46.0,5.0,0.0,29.75,0.0,3834,a,17,0.0,1,1,1,1,1
2022-08-11,8/11/2022,14,37.37,25.28,0.0,-25.28,VAR,Fair,90.0,64.0,43.0,2.0,0.0,29.7,0.0,3835,a,0,0.0,1,1,1,1,1
2022-12-10,12/10/2022,5,6.97,6.64,0.0,-6.64,E,Fair,75.0,75.0,100.0,2.0,0.0,29.73,0.0,3836,a,12,0.0,0,0,0,0,0
2022-12-10,12/10/2022,6,6.54,5.92,0.0,-5.92,CALM,Fair,75.0,75.0,100.0,0.0,0.0,29.75,0.0,3837,a,9,0.0,0,0,0,0,0
2022-12-10,12/10/2022,7,7.77,4.61,0.0,-4.61,VAR,Fair,77.0,77.0,100.0,1.0,0.0,29.75,0.0,3838,a,0,0.0,0,0,0,0,0
2022-12-10,12/10/2022,8,14.36,1.1,0.59,-0.51,VAR,Fair,81.0,75.0,84.0,2.0,0.0,29.78,0.0,3839,a,0,0.0,0,1,0,0,0
2022-12-10,12/10/2022,9,22.87,3.51,1.12,-2.39,VAR,Fair,82.0,75.0,79.0,2.0,0.0,29.78,0.0,3840,a,0,0.0,0,1,0,0,0
2022-12-10,12/10/2022,10,35.21,19.28,0.0,-19.28,VAR,Fair,86.0,75.0,70.0,1.0,0.0,29.78,0.0,3841,a,0,0.0,0,1,0,0,0
2022-12-10,12/10/2022,11,29.1,21.91,0.07,-21.84,W,Mostly Cloudy,86.0,73.0,66.0,5.0,0.0,29.78,0.0,3842,a,7,4.0,0,1,0,0,0
2022-12-10,12/10/2022,12,48.44,32.72,0.11,-32.61,W,Mostly Cloudy,86.0,73.0,66.0,6.0,0.0,29.75,0.0,3843,a,7,4.0,0,1,0,0,0
2022-12-10,12/10/2022,13,39.63,20.33,0.0,-20.33,WNW,Mostly Cloudy,86.0,72.0,62.0,7.0,0.0,29.73,0.0,3844,a,5,4.0,1,1,0,0,0
2022-12-10,12/10/2022,14,36.31,21.23,0.0,-21.23,W,Partly Cloudy,88.0,72.0,58.0,5.0,0.0,29.7,0.0,3845,a,7,5.0,1,1,0,0,0
2022-10-13,13/10/2022,5,9.89,10.1,0.0,-10.1,CALM,Mostly Cloudy,75.0,75.0,100.0,0.0,0.0,29.7,0.0,3846,a,9,4.0,0,0,1,1,1
2022-10-13,13/10/2022,18,9.13,10.75,0.0,-10.75,SE,Fair,82.0,77.0,84.0,3.0,0.0,29.61,0.0,3847,a,4,0.0,1,0,1,1,1
2022-08-11,8/11/2022,15,40.91,26.97,0.0,-26.97,S,Fair,90.0,63.0,40.0,3.0,0.0,29.7,0.0,3848,a,17,0.0,1,1,1,1,1
2022-10-13,13/10/2022,11,19.82,16.8,0.01,-16.79,VAR,Mostly Cloudy,88.0,75.0,66.0,2.0,0.0,29.73,0.0,3849,a,0,4.0,0,1,1,1,1
2022-10-13,13/10/2022,12,20.99,3.67,1.68,-1.99,VAR,Mostly Cloudy,88.0,75.0,66.0,2.0,0.0,29.7,0.0,3850,a,0,4.0,0,1,1,1,1
2022-10-13,13/10/2022,16,18.64,15.35,0.0,-15.35,E,Fair,84.0,79.0,84.0,1.0,0.0,29.61,0.0,3851,a,12,0.0,1,1,1,1,1
2022-10-13,13/10/2022,17,14.74,14.99,0.0,-14.99,SE,Fair,82.0,77.0,84.0,5.0,0.0,29.61,0.0,3852,a,4,0.0,1,1,1,1,1
2022-10-14,14/10/2022,12,32.22,0.02,12.12,12.1,S,Fair,90.0,72.0,55.0,3.0,0.0,29.64,0.0,3853,a,17,0.0,0,1,1,1,1
2022-10-14,14/10/2022,16,8.66,0.64,3.45,2.81,WNW,Fair,90.0,73.0,59.0,3.0,0.0,29.55,0.0,3854,a,5,0.0,1,1,1,1,1
2022-10-14,14/10/2022,17,9.77,3.14,0.13,-3.01,S,Fair,88.0,73.0,62.0,5.0,0.0,29.55,0.0,3855,a,17,0.0,1,1,1,1,1
2022-10-14,14/10/2022,18,6.84,6.19,0.0,-6.19,SSW,Fair,86.0,73.0,66.0,3.0,0.0,29.55,0.0,3856,a,16,0.0,1,0,1,1,1
2022-10-14,14/10/2022,8,10.56,2.92,0.23,-2.69,E,Fair,79.0,75.0,89.0,3.0,0.0,29.7,0.0,3857,a,12,0.0,0,1,1,1,1
2022-10-14,14/10/2022,6,4.28,6.06,0.0,-6.06,E,Fair,75.0,75.0,100.0,2.0,0.0,29.64,0.0,3858,a,12,0.0,0,0,1,1,1
2022-10-17,17/10/2022,7,4.58,4.49,0.0,-4.49,VAR,Fair,75.0,73.0,94.0,2.0,0.0,29.75,0.0,3859,a,0,0.0,0,0,1,1,1
2022-10-17,17/10/2022,17,37.0,30.31,0.0,-30.31,W,Fair,86.0,61.0,43.0,6.0,0.0,29.61,0.0,3860,a,7,0.0,1,1,1,1,1
2022-10-18,18/10/2022,9,28.63,5.16,1.51,-3.65,VAR,Fair,82.0,68.0,62.0,2.0,0.0,29.75,0.0,3861,a,0,0.0,0,1,1,1,1
2022-10-18,18/10/2022,12,49.6,27.24,0.0,-27.24,VAR,Fair,90.0,63.0,40.0,3.0,0.0,29.7,0.0,3862,a,0,0.0,0,1,1,1,1
2022-10-21,21/10/2022,12,33.2,11.94,0.0,-11.94,N,Fair,88.0,66.0,49.0,3.0,0.0,29.75,0.0,3863,a,10,0.0,0,1,1,1,1
2022-10-21,21/10/2022,9,21.78,4.79,1.5,-3.29,ENE,Fair,82.0,66.0,58.0,5.0,0.0,29.81,0.0,3864,a,2,0.0,0,1,1,1,1
2022-10-21,21/10/2022,14,41.63,25.33,0.0,-25.33,NE,Fair,88.0,66.0,49.0,3.0,0.0,29.7,0.0,3865,a,3,0.0,1,1,1,1,1
2022-10-21,21/10/2022,16,32.73,22.49,0.0,-22.49,W,Fair,88.0,70.0,55.0,5.0,0.0,29.67,0.0,3866,a,7,0.0,1,1,1,1,1
2022-08-11,8/11/2022,16,44.03,27.84,0.0,-27.84,W,Fair,90.0,64.0,43.0,6.0,0.0,29.67,0.0,3867,a,7,0.0,1,1,1,1,1
2022-10-21,21/10/2022,19,7.46,10.22,0.0,-10.22,VAR,Fair,82.0,73.0,74.0,2.0,0.0,29.73,0.0,3868,a,0,0.0,1,0,1,1,1
2022-10-22,22/10/2022,5,6.41,6.64,0.0,-6.64,CALM,Fair,75.0,73.0,94.0,0.0,0.0,29.73,0.0,3869,a,9,0.0,0,0,1,0,0
2022-10-22,22/10/2022,6,4.86,6.43,0.0,-6.43,VAR,Fair,77.0,73.0,89.0,1.0,0.0,29.75,0.0,3870,a,0,0.0,0,0,1,0,0
2022-10-22,22/10/2022,10,29.07,0.0,11.61,11.61,VAR,Fair,88.0,72.0,58.0,2.0,0.0,29.81,0.0,3871,a,0,0.0,0,1,1,0,0
2022-10-22,22/10/2022,12,6.53,1.57,0.24,-1.33,VAR,Mostly Cloudy,88.0,72.0,58.0,2.0,0.0,29.75,0.0,3872,a,0,4.0,0,1,1,0,0
2022-10-22,22/10/2022,13,14.1,3.47,2.91,-0.56,CALM,Mostly Cloudy,90.0,72.0,55.0,0.0,0.0,29.73,0.0,3873,a,9,4.0,1,1,1,0,0
2022-10-22,22/10/2022,14,12.72,3.88,0.87,-3.01,CALM,Fair,88.0,72.0,58.0,0.0,0.0,29.7,0.0,3874,a,9,0.0,1,1,1,0,0
2022-10-22,22/10/2022,16,11.87,4.0,0.71,-3.29,VAR,Fair,88.0,73.0,62.0,2.0,0.0,29.67,0.0,3875,a,0,0.0,1,1,1,0,0
2022-10-23,23/10/2022,5,5.89,6.22,0.0,-6.22,CALM,Fair,77.0,70.0,78.0,0.0,0.0,29.75,0.0,3876,a,9,0.0,0,0,0,0,0
2022-10-23,23/10/2022,6,5.52,5.67,0.0,-5.67,CALM,Fair,77.0,70.0,78.0,0.0,0.0,29.75,0.0,3877,a,9,0.0,0,0,0,0,0
2022-10-23,23/10/2022,10,13.22,0.0,9.08,9.08,VAR,Fair,88.0,68.0,52.0,2.0,0.0,29.81,0.0,3878,a,0,0.0,0,1,0,0,0
2022-10-23,23/10/2022,11,16.15,0.03,2.52,2.49,VAR,Fair,90.0,64.0,43.0,1.0,0.0,29.78,0.0,3879,a,0,0.0,0,1,0,0,0
2022-10-23,23/10/2022,13,34.14,0.05,13.5,13.45,WSW,Fair,90.0,68.0,49.0,7.0,0.0,29.73,0.0,3880,a,6,0.0,1,1,0,0,0
2022-10-23,23/10/2022,18,9.16,10.3,0.0,-10.3,W,Fair,86.0,68.0,55.0,3.0,0.0,29.7,0.0,3881,a,7,0.0,1,0,0,0,0
