date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday,work_time
24/11/2022,20,8.06,10.12,0,-10.12,CALM,Fair,79,77,94,0,0,29.67,0,6127,a,9,0,1,1,1,1,0
24/11/2022,21,6.37,7.38,0,-7.38,N,Fair,79,77,94,2,0,29.7,0,6128,a,10,0,1,1,1,1,0
24/11/2022,22,6.23,6.5,0,-6.5,NNW,Fair,79,77,94,1,0,29.67,0,6129,a,8,0,1,1,1,1,0
24/11/2022,23,6.42,6.32,0,-6.32,,,,,,,,,,6130,a,,,1,1,1,1,0
25/11/2022,1,5.88,6.24,0,-6.24,,,,,,,,,,6131,a,,,0,1,1,1,0
25/11/2022,2,5.81,6.28,0,-6.28,,,,,,,,,,6132,a,,,0,1,1,1,0
25/11/2022,3,6.04,5.89,0,-5.89,,,,,,,,,,6133,a,,,0,1,1,1,0
25/11/2022,4,6.04,5.87,0,-5.87,,,,,,,,,,6134,a,,,0,1,1,1,0
25/11/2022,5,5.8,5.86,0,-5.86,VAR,Mostly Cloudy,77,77,100,2,0,29.67,0,6135,a,0,4,0,1,1,1,0
25/11/2022,6,4.04,5.71,0,-5.71,NNW,Light Rain,77,77,100,3,0,29.7,0,6136,a,8,6,0,1,1,1,0
25/11/2022,7,3.83,5.04,0,-5.04,CALM,Partly Cloudy,77,77,100,0,0,29.7,0,6137,a,9,5,0,1,1,1,0
25/11/2022,8,4.82,4.13,0,-4.13,VAR,Partly Cloudy,79,77,94,1,0,29.73,0,6138,a,0,5,0,1,1,1,1
25/11/2022,9,25.23,13.04,0.04,-13,E,Mostly Cloudy,79,77,94,3,0,29.75,0,6139,a,12,4,0,1,1,1,1
25/11/2022,10,23.09,22.74,0,-22.74,VAR,Partly Cloudy,81,79,94,2,0,29.75,0,6140,a,0,5,0,1,1,1,1
25/11/2022,11,33.42,18.92,0,-18.92,VAR,Partly Cloudy,84,77,79,2,0,29.73,0,6141,a,0,5,0,1,1,1,1
25/11/2022,12,32.42,19.88,0,-19.88,VAR,Partly Cloudy,86,77,74,3,0,29.7,0,6142,a,0,5,0,1,1,1,1
25/11/2022,13,38.79,17.32,0.01,-17.31,VAR,Fair,88,75,66,3,0,29.67,0,6143,a,0,0,1,1,1,1,1
25/11/2022,14,34.46,23.35,0,-23.35,E,T-Storm,79,77,94,6,0,29.64,0,6144,a,12,11,1,1,1,1,1
25/11/2022,15,30.68,30.45,0,-30.45,N,T-Storm,79,77,94,3,0,29.64,0,6145,a,10,11,1,1,1,1,1
25/11/2022,16,35.46,26.49,0,-26.49,VAR,Partly Cloudy,79,77,94,2,0,29.64,0,6146,a,0,5,1,1,1,1,1
25/11/2022,17,16.7,24.31,0,-24.31,VAR,Fair,79,75,89,1,0,29.64,0,6147,a,0,0,1,1,1,1,1
25/11/2022,18,8.79,12.19,0,-12.19,VAR,Partly Cloudy,77,75,94,2,0,29.64,0,6148,a,0,5,1,1,1,1,0
25/11/2022,19,4.92,7.35,0,-7.35,N,Fair,77,75,94,3,0,29.67,0,6149,a,10,0,1,1,1,1,0
25/11/2022,20,5.84,5.54,0,-5.54,VAR,Partly Cloudy,77,75,94,1,0,29.7,0,6150,a,0,5,1,1,1,1,0
25/11/2022,21,6.03,6.12,0,-6.12,WSW,Partly Cloudy,77,75,94,5,0,29.73,0,6151,a,6,5,1,1,1,1,0
25/11/2022,22,5.93,5.86,0,-5.86,WNW,Fair,77,75,94,3,0,29.73,0,6152,a,5,0,1,1,1,1,0
25/11/2022,23,6.17,6.09,0,-6.09,,,,,,,,,,6153,a,,,1,1,1,1,0
26/11/2022,1,5.76,5.81,0,-5.81,,,,,,,,,,6154,a,,,0,1,1,1,0
26/11/2022,2,6.11,5.89,0,-5.89,,,,,,,,,,6155,a,,,0,1,1,1,0
26/11/2022,3,6.87,5.81,0,-5.81,,,,,,,,,,6156,a,,,0,1,1,1,0
26/11/2022,4,6.21,5.86,0,-5.86,,,,,,,,,,6157,a,,,0,1,1,1,0
26/11/2022,5,5.76,5.84,0,-5.84,NNW,Fair,75,75,100,1,0,29.67,0,6158,a,8,0,0,1,0,0,0
26/11/2022,6,4.29,5.47,0,-5.47,VAR,Fair,75,75,100,1,0,29.67,0,6159,a,0,0,0,1,0,0,0
26/11/2022,7,5.11,4.49,0,-4.49,VAR,Fair,77,75,94,1,0,29.7,0,6160,a,0,0,0,1,0,0,0
26/11/2022,8,3.91,1.89,0.05,-1.84,VAR,Fair,79,77,94,1,0,29.73,0,6161,a,0,0,0,1,0,0,1
26/11/2022,9,8.84,0.65,1.5,0.85,VAR,Fair,81,77,89,2,0,29.75,0,6162,a,0,0,0,1,0,0,1
26/11/2022,10,25.35,0.22,3.62,3.4,VAR,Fair,82,77,84,3,0,29.75,0,6163,a,0,0,0,1,0,0,1
26/11/2022,11,8.56,0,9.25,9.25,WNW,Fair,84,77,79,3,0,29.73,0,6164,a,5,0,0,1,0,0,1
26/11/2022,12,15.7,0.27,6.82,6.55,VAR,Fair,86,75,70,2,0,29.7,0,6165,a,0,0,0,1,0,0,1
26/11/2022,13,8.34,0.5,8.68,8.18,SW,Partly Cloudy,88,77,70,3,0,29.67,0,6166,a,14,5,1,1,0,0,1
26/11/2022,14,33.58,1.39,5.07,3.68,WSW,Partly Cloudy,90,77,66,7,0,29.61,0,6167,a,6,5,1,1,0,0,1
26/11/2022,15,19.02,0,7.56,7.56,SW,Partly Cloudy,88,77,70,7,0,29.58,0,6168,a,14,5,1,1,0,0,1
26/11/2022,16,10.69,2.11,1.38,-0.73,W,Fair,88,75,66,5,0,29.58,0,6169,a,7,0,1,1,0,0,1
26/11/2022,17,6.96,5.05,0.01,-5.04,WSW,Fair,88,75,66,3,0,29.61,0,6170,a,6,0,1,1,0,0,1
26/11/2022,18,7.59,7.17,0,-7.17,E,Heavy Rain,79,79,100,8,0,29.61,0,6171,a,12,,1,1,0,0,0
26/11/2022,19,4.25,6.25,0,-6.25,E,Partly Cloudy,77,77,100,2,0,29.64,0,6172,a,12,5,1,1,0,0,0
26/11/2022,20,6.57,6,0,-6,E,Fair,77,75,94,3,0,29.64,0,6173,a,12,0,1,1,0,0,0
26/11/2022,21,5.86,6.23,0,-6.23,VAR,Fair,77,75,94,1,0,29.67,0,6174,a,0,0,1,1,0,0,0
26/11/2022,22,5.97,6.2,0,-6.2,CALM,Fair,77,75,94,0,0,29.67,0,6175,a,9,0,1,1,0,0,0
26/11/2022,23,6.1,6.07,0,-6.07,,,,,,,,,,6176,a,,,1,1,1,1,0
27/11/2022,1,5.7,6.16,0,-6.16,,,,,,,,,,6177,a,,,0,1,1,1,0
27/11/2022,2,5.85,5.95,0,-5.95,,,,,,,,,,6178,a,,,0,1,1,1,0
27/11/2022,3,5.61,5.67,0,-5.67,,,,,,,,,,6179,a,,,0,1,1,1,0
27/11/2022,4,5.73,5.61,0,-5.61,,,,,,,,,,6180,a,,,0,1,1,1,0
27/11/2022,5,5.81,5.74,0,-5.74,CALM,Mostly Cloudy,77,75,94,0,0,29.64,0,6181,a,9,4,0,1,0,0,0
27/11/2022,6,3.92,5.39,0,-5.39,VAR,Cloudy,77,75,94,1,0,29.64,0,6182,a,0,8,0,1,0,0,0
27/11/2022,7,3.41,4.9,0,-4.9,VAR,Partly Cloudy,77,75,94,1,0,29.67,0,6183,a,0,5,0,1,0,0,0
27/11/2022,8,9.41,0.94,0.96,0.02,VAR,Partly Cloudy,79,77,94,1,0,29.7,0,6184,a,0,5,0,1,0,0,1
27/11/2022,9,19.55,0,5.74,5.74,CALM,Fair,82,75,79,0,0,29.7,0,6185,a,9,0,0,1,0,0,1
27/11/2022,10,12.64,0.1,5.78,5.68,SSW,Partly Cloudy,84,75,74,6,0,29.7,0,6186,a,16,5,0,1,0,0,1
27/11/2022,11,26.36,0.06,8.83,8.77,SSW,Mostly Cloudy,84,75,74,5,0,29.7,0,6187,a,16,4,0,1,0,0,1
27/11/2022,12,7.78,0.33,8.64,8.31,VAR,Mostly Cloudy,86,77,74,3,0,29.67,0,6188,a,0,4,0,1,0,0,1
27/11/2022,13,29.8,0.18,9.86,9.68,SW,Partly Cloudy,88,75,66,6,0,29.61,0,6189,a,14,5,1,1,0,0,1
27/11/2022,14,10.29,1.13,6.32,5.19,SSW,Mostly Cloudy,88,75,66,6,0,29.58,0,6190,a,16,4,1,1,0,0,1
27/11/2022,15,18.78,0.42,5.54,5.12,SSW,Fair,88,75,66,6,0,29.58,0,6191,a,16,0,1,1,0,0,1
27/11/2022,16,8.99,1.61,1.3,-0.31,S,Fair,88,73,62,7,0,29.58,0,6192,a,17,0,1,1,0,0,1
27/11/2022,17,7.46,5.55,0,-5.55,SE,Fair,84,77,79,6,0,29.58,0,6193,a,4,0,1,1,0,0,1
27/11/2022,18,6.67,7.12,0,-7.12,E,Fair,82,75,79,3,0,29.61,0,6194,a,12,0,1,1,0,0,0
27/11/2022,19,4.19,6.61,0,-6.61,E,Fair,81,77,89,1,0,29.61,0,6195,a,12,0,1,1,0,0,0
27/11/2022,20,6.05,6.2,0,-6.2,CALM,Fair,81,77,89,0,0,29.61,0,6196,a,9,0,1,1,0,0,0
27/11/2022,21,5.98,6.32,0,-6.32,E,Fair,81,75,84,3,0,29.64,0,6197,a,12,0,1,1,0,0,0
27/11/2022,22,6.14,6.15,0,-6.15,E,Fair,79,75,89,2,0,29.67,0,6198,a,12,0,1,1,0,0,0
27/11/2022,23,6.02,6.18,0,-6.18,,,,,,,,,,6199,a,,,1,1,1,1,0
28/11/2022,2,5.82,5.83,0,-5.83,,,,,,,,,,6200,a,,,0,1,1,1,0
28/11/2022,3,5.92,5.8,0,-5.8,,,,,,,,,,6201,a,,,0,1,1,1,0
28/11/2022,4,5.64,5.81,0,-5.81,,,,,,,,,,6202,a,,,0,1,1,1,0
28/11/2022,5,5.84,5.63,0,-5.63,CALM,Mostly Cloudy,75,73,94,0,0,29.64,0,6203,a,9,4,0,1,1,1,0
28/11/2022,6,4.41,5.54,0,-5.54,CALM,Mostly Cloudy,75,73,94,0,0,29.64,0,6204,a,9,4,0,1,1,1,0
28/11/2022,7,5.64,5.05,0,-5.05,VAR,Fair,75,73,94,1,0,29.67,0,6205,a,0,0,0,1,1,1,0
28/11/2022,8,6.79,3.89,0,-3.89,VAR,Fair,79,75,89,1,0,29.7,0,6206,a,0,0,0,1,1,1,1
28/11/2022,9,45.36,14.56,0,-14.56,VAR,Partly Cloudy,82,75,79,1,0,29.73,0,6207,a,0,5,0,1,1,1,1
28/11/2022,10,35.47,23.81,0,-23.81,VAR,Fair,84,75,74,2,0,29.73,0,6208,a,0,0,0,1,1,1,1
28/11/2022,11,44.35,22.36,0,-22.36,VAR,Partly Cloudy,86,75,70,2,0,29.7,0,6209,a,0,5,0,1,1,1,1
28/11/2022,12,39.39,24.16,0,-24.16,VAR,Partly Cloudy,88,75,66,2,0,29.7,0,6210,a,0,5,0,1,1,1,1
28/11/2022,13,37.92,20.77,0,-20.77,VAR,Mostly Cloudy,90,73,59,1,0,29.64,0,6211,a,0,4,1,1,1,1,1
28/11/2022,14,42.25,29,0,-29,VAR,Fair,90,73,59,2,0,29.61,0,6212,a,0,0,1,1,1,1,1
28/11/2022,15,44.36,29.92,0,-29.92,VAR,Fair,90,73,59,1,0,29.61,0,6213,a,0,0,1,1,1,1,1
28/11/2022,16,43.55,34.17,0,-34.17,VAR,Fair,90,73,59,1,0,29.58,0,6214,a,0,0,1,1,1,1,1
28/11/2022,17,13.97,31.52,0,-31.52,ESE,Fair,90,73,59,1,0,29.61,0,6215,a,1,0,1,1,1,1,1
28/11/2022,18,13.5,14.95,0,-14.95,CALM,Fair,84,77,79,0,0,29.61,0,6216,a,9,0,1,1,1,1,0
28/11/2022,19,9.74,14.55,0,-14.55,CALM,Fair,82,77,84,0,0,29.64,0,6217,a,9,0,1,1,1,1,0
28/11/2022,20,11.31,12.42,0,-12.42,WNW,Fair,82,77,84,2,0,29.67,0,6218,a,5,0,1,1,1,1,0
28/11/2022,21,12.66,11.75,0,-11.75,CALM,Fair,81,77,89,0,0,29.67,0,6219,a,9,0,1,1,1,1,0
28/11/2022,22,12.64,11.68,0,-11.68,CALM,Fair,79,77,94,0,0,29.67,0,6220,a,9,0,1,1,1,1,0
28/11/2022,23,12.16,11.86,0,-11.86,,,,,,,,,,6221,a,,,1,1,1,1,0
29/11/2022,1,9.1,9.22,0,-9.22,,,,,,,,,,6222,a,,,0,1,1,1,0
29/11/2022,2,6.61,9.61,0,-9.61,,,,,,,,,,6223,a,,,0,1,1,1,0
29/11/2022,3,6.71,7.67,0,-7.67,,,,,,,,,,6224,a,,,0,1,1,1,0
29/11/2022,4,6.15,6.5,0,-6.5,,,,,,,,,,6225,a,,,0,1,1,1,0
29/11/2022,5,5.9,5.89,0,-5.89,CALM,Fair,77,77,100,0,0,29.67,0,6226,a,9,0,0,1,1,1,0
29/11/2022,6,3.75,5.63,0,-5.63,VAR,Fair,77,77,100,1,0,29.67,0,6227,a,0,0,0,1,1,1,0
29/11/2022,7,8.74,4.94,0,-4.94,VAR,Fair,77,77,100,1,0,29.7,0,6228,a,0,0,0,1,1,1,0
29/11/2022,8,7.8,2.45,0.15,-2.3,VAR,Fair,81,77,89,2,0,29.7,0,6229,a,0,0,0,1,1,1,1
29/11/2022,9,44.97,19.89,0,-19.89,VAR,Fair,84,77,79,2,0,29.73,0,6230,a,0,0,0,1,1,1,1
29/11/2022,10,47.11,29.61,0,-29.61,VAR,Fair,88,77,70,1,0,29.73,0,6231,a,0,0,0,1,1,1,1
29/11/2022,11,31.14,27.73,0,-27.73,VAR,Fair,90,77,66,2,0,29.7,0,6232,a,0,0,0,1,1,1,1
29/11/2022,12,48.98,27.33,0,-27.33,W,Partly Cloudy,90,75,62,3,0,29.67,0,6233,a,7,5,0,1,1,1,1
29/11/2022,13,47.63,31.74,0,-31.74,W,Fair,91,75,59,7,0,29.64,0,6234,a,7,0,1,1,1,1,1
29/11/2022,14,52.26,31.68,0,-31.68,W,Fair,91,75,59,6,0,29.61,0,6235,a,7,0,1,1,1,1,1
29/11/2022,15,47.4,37.25,0,-37.25,WSW,Fair,91,75,59,3,0,29.58,0,6236,a,6,0,1,1,1,1,1
29/11/2022,16,45.97,42.77,0,-42.77,W,Fair,93,75,56,3,0,29.58,0,6237,a,7,0,1,1,1,1,1
29/11/2022,17,22.44,35.51,0,-35.51,VAR,Fair,91,75,59,2,0,29.61,0,6238,a,0,0,1,1,1,1,1
29/11/2022,18,18.06,19.18,0,-19.18,SSE,Fair,84,79,84,3,0,29.61,0,6239,a,13,0,1,1,1,1,0
29/11/2022,19,11.33,12.34,0,-12.34,SE,Fair,84,77,79,2,0,29.64,0,6240,a,4,0,1,1,1,1,0
29/11/2022,20,6.65,8.59,0,-8.59,ESE,Fair,82,79,89,1,0,29.67,0,6241,a,1,0,1,1,1,1,0
29/11/2022,21,10.2,8.71,0,-8.71,CALM,Fair,82,79,89,0,0,29.67,0,6242,a,9,0,1,1,1,1,0
29/11/2022,22,6.12,8.34,0,-8.34,CALM,Fair,81,79,94,0,0,29.7,0,6243,a,9,0,1,1,1,1,0
29/11/2022,23,9.21,8.31,0,-8.31,,,,,,,,,,6244,a,,,1,1,1,1,0
30/11/2022,1,8.87,7.5,0,-7.5,,,,,,,,,,6245,a,,,0,1,1,1,0
30/11/2022,3,5.83,7.14,0,-7.14,,,,,,,,,,6246,a,,,0,1,1,1,0
30/11/2022,4,5.86,5.88,0,-5.88,,,,,,,,,,6247,a,,,0,1,1,1,0
30/11/2022,5,5.47,5.98,0,-5.98,CALM,Fair,77,75,94,0,0,29.67,0,6248,a,9,0,0,1,1,1,0
30/11/2022,6,3.31,5.14,0,-5.14,CALM,Fair,77,75,94,0,0,29.7,0,6249,a,9,0,0,1,1,1,0
30/11/2022,7,8.61,5.07,0,-5.07,VAR,Fair,79,77,94,1,0,29.7,0,6250,a,0,0,0,1,1,1,0
30/11/2022,8,10.75,2.92,0.05,-2.87,VAR,Fair,81,77,89,1,0,29.73,0,6251,a,0,0,0,1,1,1,1
30/11/2022,9,33.81,13.01,0,-13.01,VAR,Fair,84,75,74,2,0,29.73,0,6252,a,0,0,0,1,1,1,1
30/11/2022,10,39.44,25.83,0,-25.83,VAR,Fair,88,75,66,2,0,29.73,0,6253,a,0,0,0,1,1,1,1
30/11/2022,11,47.58,30.28,0,-30.28,VAR,Fair,90,75,62,2,0,29.73,0,6254,a,0,0,0,1,1,1,1
30/11/2022,12,47.94,26.46,0,-26.46,NW,Fair,91,75,59,3,0,29.7,0,6255,a,11,0,0,1,1,1,1
30/11/2022,13,44.84,30.54,0,-30.54,W,Fair,91,75,59,5,0,29.64,0,6256,a,7,0,1,1,1,1,1
30/11/2022,14,46.66,29.44,0,-29.44,WNW,Fair,93,75,56,6,0,29.61,0,6257,a,5,0,1,1,1,1,1
30/11/2022,15,50.42,34.58,0,-34.58,VAR,Fair,93,73,52,2,0,29.58,0,6258,a,0,0,1,1,1,1,1
30/11/2022,16,53.15,39.69,0,-39.69,N,Fair,91,75,59,3,0,29.58,0,6259,a,10,0,1,1,1,1,1
30/11/2022,17,36.06,38.45,0,-38.45,VAR,T-Storm,93,73,52,1,0,29.58,0,6260,a,0,11,1,1,1,1,1
30/11/2022,18,16.15,22.59,0,-22.59,VAR,Light Rain,77,75,94,2,0,29.64,0,6261,a,0,6,1,1,1,1,0
30/11/2022,19,12.12,12.57,0,-12.57,VAR,Fair,79,77,94,2,0,29.64,0,6262,a,0,0,1,1,1,1,0
30/11/2022,20,11.9,8.89,0,-8.89,CALM,Fair,79,77,94,0,0,29.67,0,6263,a,9,0,1,1,1,1,0
30/11/2022,21,8.63,8.57,0,-8.57,CALM,Fair,77,77,100,0,0,29.67,0,6264,a,9,0,1,1,1,1,0
30/11/2022,22,10.37,8.33,0,-8.33,CALM,Fair,77,77,100,0,0,29.7,0,6265,a,9,0,1,1,1,1,0
30/11/2022,23,9.78,8,0,-8,,,,,,,,,,6266,a,,,1,1,1,1,0
1/12/2022,1,9.52,7.55,0,-7.55,,,,,,,,,,6267,a,,,0,1,1,1,0
1/12/2022,2,6.11,7.36,0,-7.36,,,,,,,,,,6268,a,,,0,1,1,1,0
1/12/2022,3,6.38,7.38,0,-7.38,,,,,,,,,,6269,a,,,0,1,1,1,0
1/12/2022,5,5.74,7.33,0,-7.33,VAR,Fair,77,77,100,1,0,29.67,0,6270,a,0,0,0,1,1,1,0
1/12/2022,6,5.18,6.14,0,-6.14,S,Fair,77,77,100,1,0,29.7,0,6271,a,17,0,0,1,1,1,0
1/12/2022,7,9.15,5.97,0,-5.97,SSE,Mostly Cloudy,77,77,100,7,0,29.73,0,6272,a,13,4,0,1,1,1,0
1/12/2022,8,6.26,5.9,0,-5.9,S,Mostly Cloudy,79,77,94,6,0,29.75,0,6273,a,17,4,0,1,1,1,1
1/12/2022,9,37.15,15.66,0,-15.66,VAR,Fair,79,73,83,2,0,29.75,0,6274,a,0,0,0,1,1,1,1
1/12/2022,10,39.98,25.08,0,-25.08,VAR,Fair,82,75,79,3,0,29.78,0,6275,a,0,0,0,1,1,1,1
1/12/2022,11,38.28,28.42,0,-28.42,VAR,Fair,84,75,74,2,0,29.75,0,6276,a,0,0,0,1,1,1,1
1/12/2022,12,40.5,19.86,0,-19.86,W,Fair,86,75,70,5,0,29.73,0,6277,a,7,0,0,1,1,1,1
1/12/2022,13,36.99,20.33,0,-20.33,WSW,Fair,88,75,66,5,0,29.67,0,6278,a,6,0,1,1,1,1,1
1/12/2022,14,35.59,20.95,0,-20.95,SE,Fair,91,75,59,3,0,29.64,0,6279,a,4,0,1,1,1,1,1
1/12/2022,15,35.42,32.25,0,-32.25,W,Partly Cloudy,88,75,66,8,0,29.61,0,6280,a,7,5,1,1,1,1,1
1/12/2022,16,39.74,33.63,0,-33.63,W,Fair,88,77,70,9,0,29.58,0,6281,a,7,0,1,1,1,1,1
1/12/2022,17,14.62,30.45,0,-30.45,NW,Fair,84,77,79,7,0,29.61,0,6282,a,11,0,1,1,1,1,1
1/12/2022,18,11.18,14.7,0,-14.7,VAR,Light Rain with Thunder,82,77,84,5,0,29.64,0,6283,a,0,,1,1,1,1,0
1/12/2022,19,7.7,9.1,0,-9.1,VAR,Light Rain,77,77,100,5,0,29.67,0,6284,a,0,6,1,1,1,1,0
1/12/2022,20,6,6.34,0,-6.34,VAR,Light Rain with Thunder,73,73,100,3,0,29.7,0,6285,a,0,,1,1,1,1,0
1/12/2022,21,5.94,6.33,0,-6.33,WNW,T-Storm,73,72,94,5,0,29.73,0,6286,a,5,11,1,1,1,1,0
1/12/2022,22,6.13,6.37,0,-6.37,VAR,Fair,73,73,100,2,0,29.73,0,6287,a,0,0,1,1,1,1,0
10/12/2022,11,29.22,0,9.11,9.11,VAR,Fair,86,72,62,2,0,29.73,0,6288,a,0,0,0,1,1,1,1
10/12/2022,12,29.38,0,10.66,10.66,VAR,Fair,88,72,58,2,0,29.7,0,6289,a,0,0,0,1,1,1,1
10/12/2022,13,26.88,0,10.23,10.23,WSW,Fair,88,72,58,6,0,29.67,0,6290,a,6,0,1,1,1,1,1
10/12/2022,14,23.76,0.48,7.84,7.36,WNW,Fair,90,70,52,3,0,29.61,0,6291,a,5,0,1,1,1,1,1
10/12/2022,15,15.92,0.61,4.95,4.34,NW,Fair,90,70,52,3,0,29.61,0,6292,a,11,0,1,1,1,1,1
10/12/2022,16,12.88,3.31,0.6,-2.71,W,Fair,90,70,52,3,0,29.58,0,6293,a,7,0,1,1,1,1,1
10/12/2022,17,8.19,6.61,0,-6.61,W,Fair,90,70,52,3,0,29.58,0,6294,a,7,0,1,1,1,1,1
10/12/2022,18,5.99,7.1,0,-7.1,CALM,Fair,84,73,70,0,0,29.61,0,6295,a,9,0,1,1,1,1,0
10/12/2022,19,6.19,6.92,0,-6.92,CALM,Fair,81,73,79,0,0,29.61,0,6296,a,9,0,1,1,1,1,0
10/12/2022,20,8.2,6.31,0,-6.31,CALM,Fair,79,73,83,0,0,29.64,0,6297,a,9,0,1,1,1,1,0
10/12/2022,21,6.51,6.83,0,-6.83,VAR,Fair,77,73,89,1,0,29.67,0,6298,a,0,0,1,1,1,1,0
10/12/2022,22,6.75,6.47,0,-6.47,CALM,Fair,77,75,94,0,0,29.7,0,6299,a,9,0,1,1,1,1,0
10/12/2022,23,6.03,6.4,0,-6.4,,,,,,,,,,6300,a,,,1,1,1,1,0
11/12/2022,1,6.17,6.3,0,-6.3,,,,,,,,,,6301,a,,,0,1,1,1,0
11/12/2022,2,6.75,6.37,0,-6.37,,,,,,,,,,6302,a,,,0,1,1,1,0
11/12/2022,3,6.51,6.33,0,-6.33,,,,,,,,,,6303,a,,,0,1,1,1,0
11/12/2022,4,6.09,6.33,0,-6.33,,,,,,,,,,6304,a,,,0,1,1,1,0
11/12/2022,5,6.14,6.12,0,-6.12,N,Fair,72,72,100,1,0,29.67,0,6305,a,10,0,0,1,0,0,0
11/12/2022,6,3.99,5.8,0,-5.8,CALM,Fair,72,72,100,0,0,29.7,0,6306,a,9,0,0,1,0,0,0
11/12/2022,7,5.38,5.23,0,-5.23,CALM,Partly Cloudy,72,72,100,0,0,29.7,0,6307,a,9,5,0,1,0,0,0
11/12/2022,8,8.55,2.15,0.37,-1.78,CALM,Partly Cloudy,77,77,100,0,0,29.73,0,6308,a,9,5,0,1,0,0,1
11/12/2022,9,5.17,0.12,2.29,2.17,VAR,Fair,81,73,79,1,0,29.75,0,6309,a,0,0,0,1,0,0,1
11/12/2022,10,9.62,0.39,1.33,0.94,S,Fair,82,72,70,5,0,29.75,0,6310,a,17,0,0,1,0,0,1
11/12/2022,11,21.78,0,8.21,8.21,S,Mostly Cloudy,84,70,62,7,0,29.75,0,6311,a,17,4,0,1,0,0,1
11/12/2022,12,31.83,0.02,10.7,10.68,SSW,Fair,86,70,58,7,0,29.73,0,6312,a,16,0,0,1,0,0,1
11/12/2022,13,31.21,0,9.25,9.25,S,Fair,88,66,49,8,0,29.7,0,6313,a,17,0,1,1,0,0,1
11/12/2022,14,17.64,0,10.08,10.08,SSW,Fair,90,68,49,6,0,29.64,0,6314,a,16,0,1,1,0,0,1
11/12/2022,15,18.79,0.07,3.74,3.67,S,Fair,88,70,55,7,0,29.64,0,6315,a,17,0,1,1,0,0,1
11/12/2022,16,8.14,1.16,0.45,-0.71,S,Fair,88,68,52,5,0,29.61,0,6316,a,17,0,1,1,0,0,1
11/12/2022,17,10.65,5.89,0,-5.89,S,Fair,88,68,52,3,0,29.61,0,6317,a,17,0,1,1,0,0,1
11/12/2022,18,7.01,7.27,0,-7.27,VAR,Fair,81,73,79,1,0,29.61,0,6318,a,0,0,1,1,0,0,0
11/12/2022,19,7.14,7.03,0,-7.03,ESE,Fair,77,72,83,1,0,29.64,0,6319,a,1,0,1,1,0,0,0
11/12/2022,20,8.62,6.9,0,-6.9,CALM,Fair,75,73,94,0,0,29.67,0,6320,a,9,0,1,1,0,0,0
11/12/2022,21,5.68,6.41,0,-6.41,CALM,Fair,75,72,89,0,0,29.7,0,6321,a,9,0,1,1,0,0,0
11/12/2022,22,6.21,6.25,0,-6.25,CALM,Fair,73,73,100,0,0,29.7,0,6322,a,9,0,1,1,0,0,0
11/12/2022,23,6.41,6.39,0,-6.39,,,,,,,,,,6323,a,,,1,1,1,1,0
12/12/2022,1,5.9,6.2,0,-6.2,,,,,,,,,,6324,a,,,0,1,1,1,0
12/12/2022,2,5.86,6.05,0,-6.05,,,,,,,,,,6325,a,,,0,1,1,1,0
12/12/2022,3,6.12,6.21,0,-6.21,,,,,,,,,,6326,a,,,0,1,1,1,0
12/12/2022,4,6.36,5.86,0,-5.86,,,,,,,,,,6327,a,,,0,1,1,1,0
12/12/2022,5,6.51,5.88,0,-5.88,CALM,Fair,70,70,100,0,0,29.67,0,6328,a,9,0,0,0,1,0,0
12/12/2022,6,3.44,5.56,0,-5.56,CALM,Fair,70,70,100,0,0,29.7,0,6329,a,9,0,0,0,1,0,0
12/12/2022,7,3.35,4.56,0,-4.56,CALM,Fair,68,68,100,0,0,29.73,0,6330,a,9,0,0,0,1,0,0
12/12/2022,8,4.05,3.57,0,-3.57,NE,Fair,73,73,100,2,0,29.75,0,6331,a,3,0,0,0,1,0,1
12/12/2022,9,17.58,0.28,3.6,3.32,VAR,Fair,79,72,78,2,0,29.78,0,6332,a,0,0,0,0,1,0,1
12/12/2022,10,26.33,0,7.32,7.32,VAR,Fair,82,68,62,1,0,29.78,0,6333,a,0,0,0,0,1,0,1
12/12/2022,11,31.26,0,9.77,9.77,E,Fair,84,70,62,2,0,29.78,0,6334,a,12,0,0,0,1,0,1
12/12/2022,12,31.57,0,10.85,10.85,VAR,Fair,86,66,51,2,0,29.73,0,6335,a,0,0,0,0,1,0,1
12/12/2022,13,29.55,0,10.35,10.35,WNW,Fair,88,64,46,5,0,29.7,0,6336,a,5,0,1,0,1,0,1
12/12/2022,14,24.58,0,8.79,8.79,WSW,Fair,90,64,43,5,0,29.67,0,6337,a,6,0,1,0,1,0,1
12/12/2022,15,14.2,0,4.81,4.81,WSW,Fair,88,64,46,7,0,29.67,0,6338,a,6,0,1,0,1,0,1
12/12/2022,16,7.81,0.7,0.85,0.15,S,Fair,88,63,43,5,0,29.67,0,6339,a,17,0,1,0,1,0,1
12/12/2022,17,14.33,6.95,0,-6.95,S,Fair,86,64,48,5,0,29.67,0,6340,a,17,0,1,0,1,0,1
12/12/2022,18,10.12,12.52,0,-12.52,S,Fair,82,66,58,5,0,29.67,0,6341,a,17,0,1,0,1,0,0
