new_date,hour,load_kW,demand_kWh,supply_kWh,net_kWh
1/1/2022,1,3.29,5.87,0,-5.87
1/1/2022,2,7.09,5.95,0,-5.95
1/1/2022,3,3.14,5.69,0,-5.69
1/1/2022,4,6.97,6.05,0,-6.05
1/1/2022,5,3.92,5.64,0,-5.64
1/1/2022,6,7.37,5.47,0,-5.47
1/1/2022,7,9.21,4.66,0,-4.66
1/1/2022,8,5.67,2.72,0.13,-2.59
1/1/2022,9,17.84,0.26,3.01,2.75
1/1/2022,10,28.99,0,9.71,9.71
1/1/2022,11,32.47,0,13.11,13.11
1/1/2022,12,37.32,0,14.64,14.64
1/1/2022,13,32.76,0,14.17,14.17
1/1/2022,14,29.32,0.03,12.73,12.7
1/1/2022,15,23.34,0.01,9.97,9.96
1/1/2022,16,10.63,0.02,4.82,4.8
1/1/2022,17,9.11,2.31,0.57,-1.74
1/1/2022,18,0,5.56,0,-5.56
1/1/2022,19,4.02,7.15,0,-7.15
1/1/2022,20,7.08,6.73,0,-6.73
1/1/2022,21,3.74,6.39,0,-6.39
1/1/2022,22,3.56,6.63,0,-6.63
1/1/2022,23,5.99,6.21,0,-6.21
2/1/2022,1,3.55,5.88,0,-5.88
2/1/2022,2,4.96,5.89,0,-5.89
2/1/2022,3,3.36,5.73,0,-5.73
2/1/2022,4,9.19,5.62,0,-5.62
2/1/2022,5,6.02,5.58,0,-5.58
2/1/2022,6,5.85,5.34,0,-5.34
2/1/2022,7,6.55,4.41,0,-4.41
2/1/2022,8,7.27,2.71,0.18,-2.53
2/1/2022,9,17.75,0.11,2.74,2.63
2/1/2022,10,29.84,0,9.55,9.55
2/1/2022,11,32.38,0,13.39,13.39
2/1/2022,12,33.49,0,15.06,15.06
2/1/2022,13,35.67,0,14.35,14.35
2/1/2022,14,28.65,0.04,13.46,13.42
2/1/2022,15,19.75,0.73,6.9,6.17
2/1/2022,16,8.52,0.06,4.7,4.64
2/1/2022,17,5.99,1.47,0.6,-0.87
2/1/2022,18,0,5.13,0,-5.13
2/1/2022,19,4.68,6.32,0,-6.32
2/1/2022,20,6.77,6.48,0,-6.48
2/1/2022,21,6.41,6.09,0,-6.09
2/1/2022,22,7.33,6.32,0,-6.32
2/1/2022,23,6.97,6.27,0,-6.27
3/1/2022,1,6.65,6.04,0,-6.04
3/1/2022,2,5.2,5.97,0,-5.97
3/1/2022,3,3.89,5.76,0,-5.76
3/1/2022,4,7.02,5.99,0,-5.99
3/1/2022,5,6.94,5.58,0,-5.58
3/1/2022,6,6.29,5.42,0,-5.42
3/1/2022,7,0,5.14,0,-5.14
3/1/2022,8,5.82,4.21,0.03,-4.18
3/1/2022,9,17.89,0.26,2.36,2.1
3/1/2022,10,27.74,0,8.85,8.85
3/1/2022,11,30.39,0,12.82,12.82
3/1/2022,12,33.99,0,9.53,9.53
3/1/2022,13,31.99,0,10.35,10.35
3/1/2022,14,34.07,0,11.97,11.97
3/1/2022,15,20.54,0,8.87,8.87
3/1/2022,16,10.85,0.07,4.54,4.47
3/1/2022,17,6.49,2.21,0.73,-1.48
3/1/2022,18,5.97,5.32,0,-5.32
3/1/2022,19,7.36,7.16,0,-7.16
3/1/2022,20,11.23,8.66,0,-8.66
3/1/2022,21,4.11,6.88,0,-6.88
3/1/2022,22,5.75,6.35,0,-6.35
3/1/2022,23,6.34,6.2,0,-6.2
4/1/2022,1,6.19,6.1,0,-6.1
4/1/2022,2,6.41,5.71,0,-5.71
4/1/2022,3,7.29,5.91,0,-5.91
4/1/2022,4,9.88,5.73,0,-5.73
4/1/2022,5,8.95,5.79,0,-5.79
4/1/2022,6,5.18,5.57,0,-5.57
4/1/2022,7,3.56,5.11,0,-5.11
4/1/2022,8,6.44,4.85,0,-4.85
4/1/2022,9,8.51,3.54,0.12,-3.42
4/1/2022,10,30.5,1.67,2.22,0.55
4/1/2022,11,21.69,0.16,7.72,7.56
4/1/2022,12,34.22,0.28,7.16,6.88
4/1/2022,13,36.69,0,9.68,9.68
4/1/2022,14,28.42,2.6,2.23,-0.37
4/1/2022,15,28.61,13.54,0,-13.54
4/1/2022,16,27.33,17.48,0,-17.48
4/1/2022,17,24.65,20.9,0,-20.9
4/1/2022,18,12.79,17.08,0,-17.08
4/1/2022,19,10.46,13.84,0,-13.84
4/1/2022,20,6.45,9.17,0,-9.17
4/1/2022,21,6.87,6.49,0,-6.49
4/1/2022,22,6.44,6.39,0,-6.39
4/1/2022,23,6.13,6.19,0,-6.19
5/1/2022,1,6.96,6.21,0,-6.21
5/1/2022,11,28.11,0.03,2.03,2
5/1/2022,12,21.17,0.04,4.42,4.38
5/1/2022,13,29.87,2.93,2.14,-0.79
5/1/2022,14,31.3,16.82,0.03,-16.79
5/1/2022,15,39.57,24.54,0,-24.54
5/1/2022,16,39.16,31.31,0,-31.31
5/1/2022,17,21.61,23.44,0,-23.44
5/1/2022,18,0,19.61,0,-19.61
5/1/2022,19,11.26,13.69,0,-13.69
5/1/2022,20,10.38,9.53,0,-9.53
5/1/2022,21,4.36,7.17,0,-7.17
5/1/2022,22,4.2,6.64,0,-6.64
6/1/2022,6,6.4,1.87,0,-1.87
6/1/2022,7,3.15,5.2,0,-5.2
6/1/2022,8,7.21,3.95,0,-3.95
6/1/2022,9,11.78,1.89,0.55,-1.34
6/1/2022,10,19.24,0.14,3.98,3.84
6/1/2022,11,27.26,0,5.19,5.19
6/1/2022,12,27.43,0.01,6,5.99
6/1/2022,14,29.73,0.75,0,-0.75
6/1/2022,15,32,13.17,0,-13.17
6/1/2022,16,21.06,19.19,0,-19.19
6/1/2022,17,17.24,21.31,0,-21.31
6/1/2022,18,0,17.69,0,-17.69
6/1/2022,19,8.76,13.23,0,-13.23
6/1/2022,20,12.62,8.74,0,-8.74
6/1/2022,21,6.98,7.1,0,-7.1
6/1/2022,22,9.33,6.91,0,-6.91
6/1/2022,23,9.56,6.31,0,-6.31
7/1/2022,1,7.49,6.12,0,-6.12
7/1/2022,2,3.64,6.04,0,-6.04
7/1/2022,3,6.83,5.98,0,-5.98
7/1/2022,4,6.25,5.85,0,-5.85
7/1/2022,5,6.55,6.09,0,-6.09
7/1/2022,6,4.21,5.49,0,-5.49
7/1/2022,7,6.65,5.22,0,-5.22
7/1/2022,8,6.68,4.37,0.01,-4.36
7/1/2022,9,11.65,1.81,0.79,-1.02
7/1/2022,10,21.4,0.06,4.69,4.63
7/1/2022,11,19.81,0,6.95,6.95
7/1/2022,12,21.42,1.24,2.08,0.84
7/1/2022,13,24.8,3.79,0.82,-2.97
7/1/2022,14,37.3,13.77,0.32,-13.45
7/1/2022,15,32.22,20.27,0,-20.27
7/1/2022,16,18.64,19.66,0,-19.66
7/1/2022,17,20.33,17.55,0,-17.55
7/1/2022,18,0,16.75,0,-16.75
7/1/2022,19,10.86,10.38,0,-10.38
7/1/2022,20,6.18,9.12,0,-9.12
7/1/2022,21,8.46,8.85,0,-8.85
7/1/2022,22,9.18,7.93,0,-7.93
7/1/2022,23,6.71,7.22,0,-7.22
8/1/2022,1,9.68,6.48,0,-6.48
8/1/2022,2,6.47,6.57,0,-6.57
8/1/2022,3,7.22,6.59,0,-6.59
8/1/2022,4,5.38,6.03,0,-6.03
8/1/2022,5,9.94,6.02,0,-6.02
8/1/2022,6,3.55,5.73,0,-5.73
8/1/2022,7,5.47,5.27,0,-5.27
8/1/2022,8,7.19,3.8,0.01,-3.79
8/1/2022,9,12.22,0.62,1.79,1.17
8/1/2022,10,25.29,0,6.53,6.53
8/1/2022,11,29.66,0,6.23,6.23
8/1/2022,12,23.59,0,6.15,6.15
8/1/2022,13,26.27,0.02,5.67,5.65
8/1/2022,14,26.74,1.1,3.05,1.95
8/1/2022,15,15.31,5.4,0.03,-5.37
8/1/2022,16,17.02,5.02,0.04,-4.98
8/1/2022,17,9.18,7.13,0,-7.13
8/1/2022,18,0,8.98,0,-8.98
8/1/2022,19,13.46,11,0,-11
8/1/2022,20,4.77,9.81,0,-9.81
8/1/2022,21,11.59,7.89,0,-7.89
8/1/2022,22,4.29,7.61,0,-7.61
8/1/2022,23,7.17,7.01,0,-7.01
9/1/2022,1,6.65,7.04,0,-7.04
9/1/2022,2,7.68,6.86,0,-6.86
9/1/2022,3,7.65,6.8,0,-6.8
9/1/2022,4,6.57,6.5,0,-6.5
9/1/2022,5,6.7,6.34,0,-6.34
9/1/2022,6,5.82,5.9,0,-5.9
9/1/2022,7,7,4.85,0,-4.85
9/1/2022,8,5.51,3.05,0.03,-3.02
9/1/2022,9,14.79,0.28,2.25,1.97
9/1/2022,10,24.62,0,6.43,6.43
9/1/2022,11,23.57,0,6.37,6.37
9/1/2022,12,26.27,0.02,5.44,5.42
9/1/2022,13,23.81,0.02,4.38,4.36
9/1/2022,14,21.36,0.26,3.47,3.21
9/1/2022,15,16.94,1.04,1.19,0.15
9/1/2022,16,13.14,3.32,0.14,-3.18
9/1/2022,17,9.07,6.28,0,-6.28
9/1/2022,18,0,10.08,0,-10.08
9/1/2022,19,11.81,11.63,0,-11.63
9/1/2022,20,10.84,10.65,0,-10.65
9/1/2022,21,4.72,8.46,0,-8.46
9/1/2022,22,7.02,8.59,0,-8.59
9/1/2022,23,8.07,8.21,0,-8.21
10/1/2022,1,6.97,6.92,0,-6.92
10/1/2022,2,3.47,6.32,0,-6.32
10/1/2022,3,4.42,6.01,0,-6.01
10/1/2022,4,5.64,5.84,0,-5.84
10/1/2022,5,7.03,5.92,0,-5.92
10/1/2022,6,5.5,5.78,0,-5.78
10/1/2022,7,2.7,4.78,0,-4.78
10/1/2022,8,5.51,4.69,0,-4.69
10/1/2022,9,13.89,6.16,0.02,-6.14
10/1/2022,10,18.46,4.77,0.36,-4.41
10/1/2022,11,19.75,1.73,1.46,-0.27
10/1/2022,12,22.77,2.55,1.26,-1.29
10/1/2022,13,34.39,10.34,0.02,-10.32
10/1/2022,14,45.46,20.95,0,-20.95
10/1/2022,15,40.64,28.46,0,-28.46
10/1/2022,16,32.02,29.42,0,-29.42
10/1/2022,17,27.85,27.64,0,-27.64
10/1/2022,18,0,23.05,0,-23.05
10/1/2022,19,17.96,19.73,0,-19.73
10/1/2022,20,16.35,14.82,0,-14.82
10/1/2022,21,7.72,9.33,0,-9.33
10/1/2022,22,6.16,7.41,0,-7.41
10/1/2022,23,5.2,8.08,0,-8.08
11/1/2022,1,7.24,6.84,0,-6.84
11/1/2022,2,7.09,6.98,0,-6.98
11/1/2022,3,9.54,6.27,0,-6.27
11/1/2022,4,7.15,6.61,0,-6.61
11/1/2022,5,6.93,6.26,0,-6.26
11/1/2022,6,4.2,5.94,0,-5.94
11/1/2022,7,3.64,5.62,0,-5.62
11/1/2022,8,7.54,4.38,0,-4.38
11/1/2022,9,21.82,3.87,0.04,-3.83
11/1/2022,12,23.05,2.12,0.17,-1.95
11/1/2022,13,25.06,5.22,0.71,-4.51
11/1/2022,14,30.43,8.5,0,-8.5
11/1/2022,15,26.9,13.38,0,-13.38
11/1/2022,16,27.77,18.17,0,-18.17
11/1/2022,17,13.4,20.97,0,-20.97
11/1/2022,18,0.83,12.09,0,-12.09
11/1/2022,19,10.51,12.46,0,-12.46
11/1/2022,20,12.14,10.27,0,-10.27
11/1/2022,21,7.49,8.58,0,-8.58
11/1/2022,22,6.9,6.98,0,-6.98
11/1/2022,23,9.8,7.05,0,-7.05
12/1/2022,1,3.56,6.22,0,-6.22
12/1/2022,2,4.08,6.55,0,-6.55
12/1/2022,3,3.89,6.17,0,-6.17
12/1/2022,4,5.39,6.1,0,-6.1
12/1/2022,5,6.25,5.9,0,-5.9
12/1/2022,6,7.54,5.95,0,-5.95
12/1/2022,7,0,5.6,0,-5.6
12/1/2022,8,5.03,4.73,0,-4.73
12/1/2022,9,15.69,8.93,0.01,-8.92
12/1/2022,10,24.6,6.21,0.07,-6.14
12/1/2022,11,23.96,4.43,0.55,-3.88
12/1/2022,12,29.2,5.86,0.03,-5.83
12/1/2022,13,22.67,6.17,0,-6.17
12/1/2022,14,32.5,12.64,0,-12.64
12/1/2022,15,28.83,17.61,0,-17.61
12/1/2022,16,29.31,18.62,0,-18.62
12/1/2022,17,21.43,22.82,0,-22.82
12/1/2022,18,0,17.08,0,-17.08
12/1/2022,19,7.72,12.92,0,-12.92
12/1/2022,20,11.13,10.36,0,-10.36
12/1/2022,21,6.67,8.49,0,-8.49
12/1/2022,22,8.8,7.87,0,-7.87
12/1/2022,23,3.84,7.11,0,-7.11
13/1/2022,1,9.27,6.26,0,-6.26
13/1/2022,2,9.01,6.12,0,-6.12
13/1/2022,3,6.37,5.89,0,-5.89
13/1/2022,4,3.78,6.01,0,-6.01
13/1/2022,5,5.86,5.85,0,-5.85
13/1/2022,6,2.87,5.74,0,-5.74
13/1/2022,7,3.02,4.84,0,-4.84
13/1/2022,8,11.11,4.41,0,-4.41
13/1/2022,9,10.67,2.71,0.33,-2.38
13/1/2022,10,18.25,5.99,0.15,-5.84
13/1/2022,11,33.36,12.91,0.06,-12.85
13/1/2022,12,42.55,13.89,0,-13.89
13/1/2022,13,36.26,13.47,0,-13.47
13/1/2022,14,45.03,16.68,0,-16.68
13/1/2022,15,32.94,24.41,0,-24.41
13/1/2022,16,32.58,23.46,0,-23.46
13/1/2022,17,20.29,23.83,0,-23.83
13/1/2022,18,0,19.4,0,-19.4
13/1/2022,19,7.25,11.72,0,-11.72
13/1/2022,20,5.31,9.69,0,-9.69
13/1/2022,21,8.56,8.03,0,-8.03
13/1/2022,22,13.04,9.34,0,-9.34
13/1/2022,23,9.81,9.91,0,-9.91
14/1/2022,1,9.09,8.19,0,-8.19
14/1/2022,2,8.93,6.26,0,-6.26
14/1/2022,3,7.16,5.93,0,-5.93
14/1/2022,4,6.38,6.01,0,-6.01
14/1/2022,5,5.84,6.17,0,-6.17
14/1/2022,6,5.95,5.56,0,-5.56
14/1/2022,7,4.81,4.78,0,-4.78
14/1/2022,8,7.11,4.2,0,-4.2
14/1/2022,9,15.58,6.08,0,-6.08
14/1/2022,10,22.49,2.63,0.55,-2.08
14/1/2022,11,24.19,0.91,2.26,1.35
14/1/2022,12,25.66,0.44,1.4,0.96
14/1/2022,13,23.27,1.08,0.82,-0.26
14/1/2022,14,21.95,2.04,0.46,-1.58
14/1/2022,15,21.93,6.52,0,-6.52
14/1/2022,16,22.81,12.51,0,-12.51
14/1/2022,17,25.52,19.94,0,-19.94
14/1/2022,18,1.8,16.27,0,-16.27
14/1/2022,19,11.37,12.04,0,-12.04
14/1/2022,20,9.42,10.67,0,-10.67
14/1/2022,21,8.88,9.08,0,-9.08
14/1/2022,22,6.82,7,0,-7
14/1/2022,23,9.43,7.02,0,-7.02
15/1/2022,1,6.59,6.59,0,-6.59
15/1/2022,2,4.24,6.57,0,-6.57
15/1/2022,3,8.39,6.09,0,-6.09
15/1/2022,4,4.07,5.94,0,-5.94
15/1/2022,5,6.81,5.87,0,-5.87
15/1/2022,6,3.47,5.7,0,-5.7
15/1/2022,7,4.98,4.83,0,-4.83
15/1/2022,8,4.05,3.95,0.01,-3.94
15/1/2022,9,11.18,2.56,0.33,-2.23
15/1/2022,10,24.37,0.01,5.79,5.78
15/1/2022,11,34.71,0,9.88,9.88
15/1/2022,12,28.85,0,10.17,10.17
15/1/2022,13,33.12,0,8.86,8.86
15/1/2022,14,31.43,0,7.98,7.98
15/1/2022,15,16.49,0.02,4.6,4.58
15/1/2022,16,8.68,1.65,0.88,-0.77
15/1/2022,17,10.38,6.72,0,-6.72
15/1/2022,18,0,11.05,0,-11.05
15/1/2022,19,9.05,12.82,0,-12.82
15/1/2022,20,6.66,10.78,0,-10.78
15/1/2022,21,8.3,8.02,0,-8.02
15/1/2022,22,4.29,7.31,0,-7.31
15/1/2022,23,6.84,7.41,0,-7.41
16/1/2022,1,7.35,6.64,0,-6.64
16/1/2022,2,7.24,6.42,0,-6.42
16/1/2022,3,6.82,6.11,0,-6.11
16/1/2022,4,5.63,5.93,0,-5.93
16/1/2022,5,3.93,6.2,0,-6.2
16/1/2022,6,3.03,5.94,0,-5.94
16/1/2022,7,5.1,4.84,0,-4.84
16/1/2022,8,5.87,3.35,0,-3.35
16/1/2022,9,13.61,1.21,1.11,-0.1
16/1/2022,10,26.18,0.01,6.47,6.46
16/1/2022,11,33.55,0,11.19,11.19
16/1/2022,12,34.73,0,9.75,9.75
16/1/2022,13,38.11,0,10.33,10.33
16/1/2022,14,23.68,0,8.22,8.22
16/1/2022,15,16.94,0.06,4.2,4.14
16/1/2022,16,12.87,1.36,0.92,-0.44
16/1/2022,17,9.47,5.58,0.03,-5.55
16/1/2022,18,0,10.48,0,-10.48
16/1/2022,19,14.33,11.04,0,-11.04
16/1/2022,20,8.36,9.77,0,-9.77
16/1/2022,21,8.11,7.93,0,-7.93
16/1/2022,22,7.14,7.13,0,-7.13
16/1/2022,23,9.29,7.1,0,-7.1
17/1/2022,1,3.93,6.81,0,-6.81
17/1/2022,2,6.34,6.72,0,-6.72
17/1/2022,3,4.26,6.51,0,-6.51
17/1/2022,4,3.5,6.44,0,-6.44
17/1/2022,5,4.21,6.16,0,-6.16
17/1/2022,6,8.49,6.03,0,-6.03
17/1/2022,7,0,5.64,0,-5.64
17/1/2022,8,9.61,4.69,0,-4.69
17/1/2022,9,16.53,6.56,0,-6.56
17/1/2022,10,21.52,10.98,0,-10.98
17/1/2022,11,23.31,9.16,0,-9.16
17/1/2022,12,36.39,16.34,0,-16.34
17/1/2022,13,35.56,18.47,0,-18.47
17/1/2022,14,43.87,24.09,0,-24.09
17/1/2022,15,34.98,27.25,0,-27.25
17/1/2022,16,25.5,20.37,0,-20.37
17/1/2022,17,34.3,21.21,0,-21.21
17/1/2022,18,2.3,28.03,0,-28.03
17/1/2022,19,10.36,15.46,0,-15.46
17/1/2022,20,4.31,9.37,0,-9.37
17/1/2022,21,7.49,8.03,0,-8.03
17/1/2022,22,9.84,7.46,0,-7.46
17/1/2022,23,7.98,7.33,0,-7.33
18/1/2022,1,4.8,6.96,0,-6.96
18/1/2022,2,4.55,6.83,0,-6.83
18/1/2022,3,5.16,6.99,0,-6.99
18/1/2022,4,4.96,6.69,0,-6.69
18/1/2022,5,10.26,6.7,0,-6.7
18/1/2022,6,5.8,6.2,0,-6.2
18/1/2022,7,0,5.56,0,-5.56
18/1/2022,8,7.17,5.63,0,-5.63
18/1/2022,9,16.63,8.71,0,-8.71
18/1/2022,10,26.14,9.95,0.03,-9.92
18/1/2022,11,28.41,12.65,0,-12.65
18/1/2022,12,28.94,13.14,0,-13.14
18/1/2022,13,32.64,11.85,0,-11.85
18/1/2022,14,29.95,14.56,0,-14.56
18/1/2022,15,34.37,20.89,0,-20.89
18/1/2022,16,31.63,25.28,0,-25.28
18/1/2022,17,31.81,24.83,0,-24.83
18/1/2022,18,0,21.43,0,-21.43
18/1/2022,19,9.92,16.66,0,-16.66
18/1/2022,20,10.09,9.11,0,-9.11
18/1/2022,21,9.24,7.46,0,-7.46
18/1/2022,22,6.78,7.03,0,-7.03
18/1/2022,23,8.13,7.32,0,-7.32
19/1/2022,1,5.93,7.08,0,-7.08
19/1/2022,2,4.42,6.88,0,-6.88
19/1/2022,3,4.24,6.57,0,-6.57
19/1/2022,4,7.49,6.19,0,-6.19
19/1/2022,5,4.15,6.29,0,-6.29
19/1/2022,6,6.88,5.88,0,-5.88
19/1/2022,7,2.77,5.42,0,-5.42
19/1/2022,8,6.89,4.38,0,-4.38
19/1/2022,9,24.43,11.53,0,-11.53
19/1/2022,10,22.2,10.95,0.02,-10.93
19/1/2022,11,31.97,7.99,0.04,-7.95
19/1/2022,12,32.29,8.18,0.05,-8.13
19/1/2022,13,24.11,5.26,0.06,-5.2
19/1/2022,14,34.53,8.82,0.01,-8.81
19/1/2022,15,34.15,15.55,0,-15.55
19/1/2022,16,25.63,21.54,0,-21.54
19/1/2022,17,16.85,22.26,0,-22.26
19/1/2022,18,0,12.53,0,-12.53
20/1/2022,11,34.36,12.12,0,-12.12
20/1/2022,12,35,15.59,0,-15.59
20/1/2022,13,38.9,16.24,0,-16.24
20/1/2022,14,40.13,19.03,0,-19.03
24/1/2022,8,6.62,3.24,0,-3.24
24/1/2022,9,19.9,7.01,0.06,-6.95
24/1/2022,10,22.41,5.5,0.09,-5.41
24/1/2022,22,5.04,2.66,0,-2.66
24/1/2022,23,5.13,8.34,0,-8.34
25/1/2022,1,7.77,7.66,0,-7.66
25/1/2022,2,7.82,7.21,0,-7.21
25/1/2022,3,4.75,7.01,0,-7.01
25/1/2022,4,6.23,7,0,-7
25/1/2022,5,8.07,6.65,0,-6.65
25/1/2022,6,4.83,6.54,0,-6.54
25/1/2022,8,8.89,4.9,0,-4.9
25/1/2022,9,25.36,4.47,0.11,-4.36
25/1/2022,10,36.26,13.17,0,-13.17
25/1/2022,11,32.72,11.06,0,-11.06
25/1/2022,16,39.56,14.98,0,-14.98
25/1/2022,17,34.84,32.64,0,-32.64
25/1/2022,18,19.13,19.38,0,-19.38
25/1/2022,19,19.86,17.48,0,-17.48
25/1/2022,20,13.03,10.92,0,-10.92
25/1/2022,21,4.67,7.58,0,-7.58
25/1/2022,22,4.42,7.4,0,-7.4
25/1/2022,23,3.95,6.32,0,-6.32
26/1/2022,1,3.54,5.93,0,-5.93
26/1/2022,2,7.97,5.88,0,-5.88
26/1/2022,3,4.79,5.88,0,-5.88
26/1/2022,4,3.38,5.59,0,-5.59
26/1/2022,5,3.36,5.6,0,-5.6
26/1/2022,6,5.18,5.4,0,-5.4
26/1/2022,7,3.66,4.79,0,-4.79
26/1/2022,8,5.72,4.23,0.03,-4.2
26/1/2022,9,22.48,6.46,0.11,-6.35
26/1/2022,10,25.74,11.95,0,-11.95
26/1/2022,11,33.31,9.76,0,-9.76
26/1/2022,12,34.43,10.39,0,-10.39
26/1/2022,13,36.67,9.95,0,-9.95
26/1/2022,14,46.3,25.93,0,-25.93
26/1/2022,15,47.91,31.72,0,-31.72
26/1/2022,16,51.86,33.17,0,-33.17
26/1/2022,17,18.6,31.68,0,-31.68
26/1/2022,18,14.11,16.42,0,-16.42
26/1/2022,19,10.22,14.19,0,-14.19
26/1/2022,20,6.93,11.23,0,-11.23
26/1/2022,21,7.47,9.27,0,-9.27
26/1/2022,22,5.8,9.21,0,-9.21
26/1/2022,23,8.39,8.18,0,-8.18
27/1/2022,1,4.78,7.42,0,-7.42
27/1/2022,2,8.29,7.01,0,-7.01
27/1/2022,3,6.92,6.64,0,-6.64
27/1/2022,4,3.81,5.9,0,-5.9
27/1/2022,5,7.36,5.75,0,-5.75
27/1/2022,6,6.11,5.22,0,-5.22
27/1/2022,7,2.13,5.1,0,-5.1
27/1/2022,8,6.32,5,0,-5
27/1/2022,9,18.9,5.5,0.01,-5.49
27/1/2022,10,39.68,15.71,0,-15.71
27/1/2022,11,44.24,20.68,0,-20.68
27/1/2022,12,39.95,13.56,0,-13.56
27/1/2022,13,32.83,11.71,0.01,-11.7
27/1/2022,14,50.56,20.62,0,-20.62
27/1/2022,15,54.4,28.32,0,-28.32
27/1/2022,16,55.36,34.85,0,-34.85
27/1/2022,17,23.04,32.71,0,-32.71
27/1/2022,18,17.73,21.34,0,-21.34
27/1/2022,19,9.87,17.36,0,-17.36
27/1/2022,20,12.54,10.19,0,-10.19
27/1/2022,21,4.94,8.87,0,-8.87
27/1/2022,22,8.81,8.33,0,-8.33
28/1/2022,5,7.02,1.05,0,-1.05
28/1/2022,6,8.15,5.5,0,-5.5
28/1/2022,7,6.16,5,0,-5
28/1/2022,8,9.85,4.85,0,-4.85
28/1/2022,9,19.72,4.11,0,-4.11
28/1/2022,10,17.77,9.43,0.03,-9.4
28/1/2022,11,29.84,5.77,0.37,-5.4
28/1/2022,12,24.98,8.54,0.17,-8.37
28/1/2022,13,27.1,8.94,0,-8.94
28/1/2022,14,33.15,12.29,0,-12.29
28/1/2022,15,32.64,14.87,0,-14.87
28/1/2022,16,30.05,21.45,0,-21.45
28/1/2022,17,28.29,31.53,0,-31.53
28/1/2022,18,12.16,17.68,0,-17.68
28/1/2022,19,13.77,12.5,0,-12.5
28/1/2022,20,5.66,10.9,0,-10.9
28/1/2022,21,8.72,7.91,0,-7.91
29/1/2022,8,5.4,4.74,0,-4.74
29/1/2022,9,13.11,1.17,0.63,-0.54
29/1/2022,10,26.61,0,5.03,5.03
29/1/2022,11,33.88,0,7.77,7.77
29/1/2022,12,31.95,0,9.77,9.77
29/1/2022,13,30.04,0,10.37,10.37
29/1/2022,14,25.75,0,8.42,8.42
29/1/2022,15,24.01,0,7.7,7.7
29/1/2022,16,14.15,0.99,3.06,2.07
29/1/2022,17,15.66,4.78,0.09,-4.69
29/1/2022,18,14.64,11.09,0,-11.09
29/1/2022,19,13.48,13.38,0,-13.38
29/1/2022,20,15.76,14.07,0,-14.07
29/1/2022,21,9.41,11.95,0,-11.95
29/1/2022,22,12.29,10.19,0,-10.19
29/1/2022,23,7.81,10,0,-10
30/1/2022,1,6.93,7.05,0,-7.05
30/1/2022,2,6.37,7.09,0,-7.09
30/1/2022,3,6.86,6.6,0,-6.6
30/1/2022,4,4.37,6.43,0,-6.43
30/1/2022,5,7.15,6.07,0,-6.07
30/1/2022,6,8.3,11.04,0,-11.04
30/1/2022,7,3.1,5.26,0,-5.26
30/1/2022,8,5.18,3.53,0.07,-3.46
30/1/2022,9,21.7,0.14,2.77,2.63
30/1/2022,10,32.26,0,8.73,8.73
30/1/2022,11,32.77,0,13.04,13.04
30/1/2022,12,31.54,0,12.61,12.61
30/1/2022,13,32.37,0,11.63,11.63
30/1/2022,14,23.59,2.91,1.35,-1.56
30/1/2022,15,23.94,5.77,0.06,-5.71
30/1/2022,16,19.54,10.86,0,-10.86
30/1/2022,17,8.02,8.91,0,-8.91
30/1/2022,18,13.12,8.61,0,-8.61
30/1/2022,19,12.35,10.89,0,-10.89
30/1/2022,20,7.42,9.57,0,-9.57
30/1/2022,21,7.38,8.16,0,-8.16
30/1/2022,22,8.76,7.56,0,-7.56
30/1/2022,23,7.22,7.37,0,-7.37
31/1/2022,1,7.89,8.03,0,-8.03
31/1/2022,2,8.89,7.9,0,-7.9
31/1/2022,3,7.32,6.44,0,-6.44
31/1/2022,4,5.85,5.78,0,-5.78
31/1/2022,5,6.62,5.56,0,-5.56
31/1/2022,6,5.71,5.54,0,-5.54
31/1/2022,7,8.69,5.25,0,-5.25
31/1/2022,8,4.55,5.62,0,-5.62
31/1/2022,9,12.72,2.44,0.11,-2.33
31/1/2022,10,31,13.02,0,-13.02
31/1/2022,11,31.81,7.99,0.01,-7.98
31/1/2022,12,24.19,7.44,0,-7.44
31/1/2022,13,55.88,24.45,0,-24.45
31/1/2022,14,49.27,21.72,0,-21.72
31/1/2022,15,55.7,31.94,0,-31.94
31/1/2022,16,41.73,27.85,0,-27.85
31/1/2022,17,41.98,31.2,0,-31.2
31/1/2022,18,28.78,25.15,0,-25.15
31/1/2022,19,14.15,17.05,0,-17.05
31/1/2022,20,13.4,11.56,0,-11.56
31/1/2022,21,4.56,8.67,0,-8.67
31/1/2022,22,4.18,6.49,0,-6.49
31/1/2022,23,7.16,6.14,0,-6.14
1/2/2022,1,4.81,6.39,0,-6.39
1/2/2022,2,10.36,6.18,0,-6.18
1/2/2022,3,6.4,5.64,0,-5.64
1/2/2022,4,7.36,5.78,0,-5.78
1/2/2022,5,3.42,5.63,0,-5.63
1/2/2022,6,4.55,5.57,0,-5.57
1/2/2022,7,7.47,13.33,0,-13.33
1/2/2022,8,15.67,4.51,0,-4.51
1/2/2022,9,27.4,8.29,0,-8.29
1/2/2022,10,37.7,26.54,0,-26.54
1/2/2022,11,50.5,26.85,0,-26.85
1/2/2022,12,49.66,30.09,0,-30.09
1/2/2022,13,55.78,24.76,0,-24.76
1/2/2022,14,52.48,28.63,0,-28.63
