,level_0,id,name,new_date,hour,demand_kWh,supply_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),temperature(°C),dew_point(°C)
2327,2327,21875,NDIR-SERT,2022-04-08,19,12.08,0.0,WSW,Haze,86.0,66.0,51.0,2.0,0.0,29.64,0.0,65.55555555555556,54.44444444444444
2328,2328,21885,NDIR-SERT,2022-04-08,20,10.73,0.0,WSW,Haze,84.0,66.0,55.0,3.0,0.0,29.64,0.0,64.44444444444444,54.44444444444444
2337,2337,21976,NDIR-SERT,2022-04-09,6,7.46,0.0,VAR,Fog,72.0,70.0,94.0,1.0,0.0,29.67,0.0,57.77777777777778,56.666666666666664
2338,2338,21985,NDIR-SERT,2022-04-09,7,6.37,0.0,VAR,Fog,73.0,72.0,94.0,1.0,0.0,29.7,0.0,58.333333333333336,57.77777777777778
2339,2339,21991,NDIR-SERT,2022-04-09,8,4.24,0.01,VAR,Haze,79.0,68.0,69.0,1.0,0.0,29.73,0.0,61.666666666666664,55.55555555555556
2340,2340,21998,NDIR-SERT,2022-04-09,9,1.09,0.94,VAR,Haze,82.0,64.0,54.0,2.0,0.0,29.73,0.0,63.333333333333336,53.333333333333336
2341,2341,22007,NDIR-SERT,2022-04-09,10,0.19,3.54,S,Haze,88.0,61.0,40.0,5.0,0.0,29.73,0.0,66.66666666666667,51.666666666666664
2342,2342,22020,NDIR-SERT,2022-04-09,11,0.33,2.38,S,Fair,90.0,57.0,33.0,6.0,0.0,29.73,0.0,67.77777777777777,49.44444444444444
2343,2343,22029,NDIR-SERT,2022-04-09,12,0.03,3.47,S,Fair,91.0,57.0,31.0,5.0,0.0,29.7,0.0,68.33333333333333,49.44444444444444
2344,2344,22039,NDIR-SERT,2022-04-09,13,0.04,3.02,S,Fair,91.0,59.0,34.0,5.0,0.0,29.64,0.0,68.33333333333333,50.55555555555556
2345,2345,22046,NDIR-SERT,2022-04-09,14,0.07,3.6,VAR,Fair,93.0,61.0,34.0,5.0,0.0,29.61,0.0,69.44444444444444,51.666666666666664
2346,2346,22056,NDIR-SERT,2022-04-09,15,0.45,2.52,WSW,Fair,93.0,61.0,34.0,6.0,0.0,29.58,0.0,69.44444444444444,51.666666666666664
2347,2347,22062,NDIR-SERT,2022-04-09,16,1.59,1.04,VAR,Fair,95.0,61.0,32.0,2.0,0.0,29.55,0.0,70.55555555555556,51.666666666666664
2348,2348,22071,NDIR-SERT,2022-04-09,17,5.47,0.04,VAR,Fair,93.0,61.0,34.0,2.0,0.0,29.55,0.0,69.44444444444444,51.666666666666664
2349,2349,22083,NDIR-SERT,2022-04-09,18,9.66,0.0,S,Haze,91.0,63.0,38.0,3.0,0.0,29.55,0.0,68.33333333333333,52.77777777777778
2350,2350,22090,NDIR-SERT,2022-04-09,19,12.23,0.0,S,Haze,88.0,64.0,46.0,3.0,0.0,29.55,0.0,66.66666666666667,53.333333333333336
2351,2351,22101,NDIR-SERT,2022-04-09,20,11.38,0.0,S,Haze,84.0,66.0,55.0,2.0,0.0,29.58,0.0,64.44444444444444,54.44444444444444
2360,2360,22187,NDIR-SERT,2022-04-10,6,7.97,0.0,ESE,Fog,72.0,68.0,88.0,2.0,0.0,29.64,0.0,57.77777777777778,55.55555555555556
2361,2361,22199,NDIR-SERT,2022-04-10,7,6.3,0.0,VAR,Fog,75.0,68.0,78.0,2.0,0.0,29.64,0.0,59.44444444444444,55.55555555555556
2362,2362,22210,NDIR-SERT,2022-04-10,8,3.62,0.12,VAR,Haze,79.0,68.0,69.0,2.0,0.0,29.67,0.0,61.666666666666664,55.55555555555556
2363,2363,22219,NDIR-SERT,2022-04-10,9,0.61,1.45,VAR,Haze,84.0,64.0,51.0,2.0,0.0,29.7,0.0,64.44444444444444,53.333333333333336
2364,2364,22227,NDIR-SERT,2022-04-10,10,7.33,0.15,E,Haze,88.0,63.0,43.0,3.0,0.0,29.7,0.0,66.66666666666667,52.77777777777778
2365,2365,22233,NDIR-SERT,2022-04-10,11,8.63,0.36,VAR,Haze,90.0,61.0,38.0,3.0,0.0,29.7,0.0,67.77777777777777,51.666666666666664
2366,2366,22243,NDIR-SERT,2022-04-10,15,1.33,0.39,SSE,Fair,97.0,61.0,30.0,5.0,0.0,29.55,0.0,71.66666666666667,51.666666666666664
2367,2367,22250,NDIR-SERT,2022-04-10,16,12.41,0.0,VAR,Fair,97.0,61.0,30.0,2.0,0.0,29.52,0.0,71.66666666666667,51.666666666666664
2368,2368,22259,NDIR-SERT,2022-04-10,17,8.83,0.01,VAR,Haze,97.0,63.0,32.0,1.0,0.0,29.52,0.0,71.66666666666667,52.77777777777778
2369,2369,22270,NDIR-SERT,2022-04-10,18,10.39,0.0,VAR,Haze,93.0,64.0,38.0,2.0,0.0,29.52,0.0,69.44444444444444,53.333333333333336
2370,2370,22280,NDIR-SERT,2022-04-10,19,12.4,0.0,CALM,Haze,86.0,68.0,55.0,0.0,0.0,29.52,0.0,65.55555555555556,55.55555555555556
2371,2371,22290,NDIR-SERT,2022-04-10,20,10.47,0.0,ESE,Haze,82.0,70.0,66.0,1.0,0.0,29.55,0.0,63.333333333333336,56.666666666666664
2380,2380,22381,NDIR-SERT,2022-04-11,6,8.21,0.0,SSE,Haze,81.0,70.0,70.0,5.0,0.0,29.61,0.0,62.77777777777778,56.666666666666664
2381,2381,22386,NDIR-SERT,2022-04-11,7,7.86,0.0,SSE,Haze,81.0,70.0,70.0,5.0,0.0,29.61,0.0,62.77777777777778,56.666666666666664
2382,2382,22397,NDIR-SERT,2022-04-11,8,6.04,0.0,S,Haze,84.0,70.0,62.0,5.0,0.0,29.64,0.0,64.44444444444444,56.666666666666664
2383,2383,22404,NDIR-SERT,2022-04-11,9,23.63,0.03,S,Haze,86.0,70.0,58.0,12.0,0.0,29.67,0.0,65.55555555555556,56.666666666666664
2384,2384,22412,NDIR-SERT,2022-04-11,10,34.83,0.0,SSE,Haze,90.0,72.0,55.0,10.0,0.0,29.64,0.0,67.77777777777777,57.77777777777778
2385,2385,22424,NDIR-SERT,2022-04-11,11,28.03,0.0,S,Haze,91.0,72.0,52.0,8.0,0.0,29.64,0.0,68.33333333333333,57.77777777777778
2386,2386,22435,NDIR-SERT,2022-04-11,12,31.12,0.0,SW,Haze,93.0,72.0,49.0,8.0,0.0,29.61,0.0,69.44444444444444,57.77777777777778
2387,2387,22442,NDIR-SERT,2022-04-11,13,30.28,0.0,VAR,Haze,97.0,70.0,41.0,5.0,0.0,29.58,0.0,71.66666666666667,56.666666666666664
2388,2388,22452,NDIR-SERT,2022-04-11,14,34.02,0.0,S,Haze,95.0,70.0,44.0,5.0,0.0,29.55,0.0,70.55555555555556,56.666666666666664
2389,2389,22458,NDIR-SERT,2022-04-11,15,39.77,0.0,S,Haze,97.0,68.0,39.0,5.0,0.0,29.52,0.0,71.66666666666667,55.55555555555556
2390,2390,22467,NDIR-SERT,2022-04-11,16,40.25,0.0,S,Fair,97.0,68.0,39.0,3.0,0.0,29.49,0.0,71.66666666666667,55.55555555555556
2391,2391,22475,NDIR-SERT,2022-04-11,17,40.12,0.0,SSW,Fair,97.0,68.0,39.0,5.0,0.0,29.46,0.0,71.66666666666667,55.55555555555556
2392,2392,22486,NDIR-SERT,2022-04-11,18,23.77,0.0,SSE,Haze,95.0,70.0,44.0,5.0,0.0,29.49,0.0,70.55555555555556,56.666666666666664
2393,2393,22494,NDIR-SERT,2022-04-11,19,13.54,0.0,SSE,Haze,91.0,72.0,52.0,6.0,0.0,29.49,0.0,68.33333333333333,57.77777777777778
2394,2394,22506,NDIR-SERT,2022-04-11,20,11.0,0.0,S,Haze,90.0,73.0,59.0,3.0,0.0,29.52,0.0,67.77777777777777,58.333333333333336
2403,2403,22594,NDIR-SERT,2022-04-12,6,8.39,0.0,SSE,Fog,79.0,73.0,83.0,2.0,0.0,29.58,0.0,61.666666666666664,58.333333333333336
2404,2404,22604,NDIR-SERT,2022-04-12,7,7.92,0.0,SE,Fog,81.0,75.0,84.0,2.0,0.0,29.61,0.0,62.77777777777778,59.44444444444444
2405,2405,22615,NDIR-SERT,2022-04-12,8,4.99,0.12,SSE,Haze,84.0,75.0,74.0,7.0,0.0,29.64,0.0,64.44444444444444,59.44444444444444
2406,2406,22620,NDIR-SERT,2022-04-12,9,7.18,0.15,SSE,Haze,88.0,77.0,70.0,9.0,0.0,29.64,0.0,66.66666666666667,60.55555555555556
2407,2407,22628,NDIR-SERT,2022-04-12,10,16.11,0.0,S,Fair,90.0,75.0,62.0,6.0,0.0,29.64,0.0,67.77777777777777,59.44444444444444
2408,2408,22641,NDIR-SERT,2022-04-12,11,27.38,0.0,VAR,Fair,91.0,72.0,52.0,3.0,0.0,29.64,0.0,68.33333333333333,57.77777777777778
2409,2409,22651,NDIR-SERT,2022-04-12,12,33.53,0.0,VAR,Fair,95.0,66.0,39.0,3.0,0.0,29.61,0.0,70.55555555555556,54.44444444444444
2410,2410,22657,NDIR-SERT,2022-04-12,13,30.56,0.0,SW,Fair,97.0,63.0,32.0,6.0,0.0,29.55,0.0,71.66666666666667,52.77777777777778
2411,2411,22666,NDIR-SERT,2022-04-12,14,27.78,0.0,W,Fair,99.0,59.0,27.0,8.0,0.0,29.49,0.0,72.77777777777777,50.55555555555556
2412,2412,22677,NDIR-SERT,2022-04-12,15,28.58,0.0,W,Fair,100.0,61.0,27.0,5.0,0.0,29.46,0.0,73.33333333333333,51.666666666666664
2413,2413,22687,NDIR-SERT,2022-04-12,16,34.16,0.0,SSW,Fair,99.0,61.0,29.0,6.0,0.0,29.46,0.0,72.77777777777777,51.666666666666664
2414,2414,22691,NDIR-SERT,2022-04-12,17,24.8,0.0,SSW,Fair,99.0,59.0,27.0,3.0,0.0,29.43,0.0,72.77777777777777,50.55555555555556
2415,2415,22700,NDIR-SERT,2022-04-12,18,11.64,0.0,SSE,Fair,95.0,61.0,32.0,5.0,0.0,29.43,0.0,70.55555555555556,51.666666666666664
2416,2416,22713,NDIR-SERT,2022-04-12,19,13.76,0.0,SE,Fair,90.0,63.0,40.0,3.0,0.0,29.46,0.0,67.77777777777777,52.77777777777778
2417,2417,22720,NDIR-SERT,2022-04-12,20,11.16,0.0,SSE,Fair,88.0,66.0,49.0,3.0,0.0,29.46,0.0,66.66666666666667,54.44444444444444
2426,2426,22813,NDIR-SERT,2022-04-13,6,8.43,0.0,SE,Haze,81.0,73.0,79.0,5.0,0.0,29.52,0.0,62.77777777777778,58.333333333333336
2427,2427,22818,NDIR-SERT,2022-04-13,7,7.31,0.0,SE,Haze,81.0,73.0,79.0,7.0,0.0,29.55,0.0,62.77777777777778,58.333333333333336
2428,2428,22830,NDIR-SERT,2022-04-13,8,4.45,0.02,SSE,Haze,84.0,75.0,74.0,9.0,0.0,29.58,0.0,64.44444444444444,59.44444444444444
2429,2429,22836,NDIR-SERT,2022-04-13,9,0.78,0.88,SSE,Haze,88.0,75.0,66.0,8.0,0.0,29.61,0.0,66.66666666666667,59.44444444444444
2430,2430,22850,NDIR-SERT,2022-04-13,10,0.0,5.42,SSE,Haze,90.0,72.0,55.0,7.0,0.0,29.61,0.0,67.77777777777777,57.77777777777778
2431,2431,22856,NDIR-SERT,2022-04-13,11,0.0,7.67,SSW,Haze,91.0,72.0,52.0,6.0,0.0,29.58,0.0,68.33333333333333,57.77777777777778
2432,2432,22862,NDIR-SERT,2022-04-13,13,0.0,8.0,SSW,Haze,97.0,68.0,39.0,6.0,0.0,29.52,0.0,71.66666666666667,55.55555555555556
2433,2433,22876,NDIR-SERT,2022-04-13,14,0.0,7.5,VAR,Haze,99.0,66.0,35.0,3.0,0.0,29.49,0.0,72.77777777777777,54.44444444444444
2434,2434,22883,NDIR-SERT,2022-04-13,15,0.0,5.13,WSW,Haze,99.0,63.0,30.0,6.0,0.0,29.46,0.0,72.77777777777777,52.77777777777778
2435,2435,22891,NDIR-SERT,2022-04-13,16,0.6,0.8,W,Haze,100.0,63.0,29.0,3.0,0.0,29.43,0.0,73.33333333333333,52.77777777777778
2436,2436,22899,NDIR-SERT,2022-04-13,17,5.23,0.0,VAR,Haze,100.0,64.0,31.0,1.0,0.0,29.4,0.0,73.33333333333333,53.333333333333336
2437,2437,22907,NDIR-SERT,2022-04-13,18,9.95,0.0,SSE,Haze,97.0,66.0,37.0,5.0,0.0,29.43,0.0,71.66666666666667,54.44444444444444
2438,2438,22920,NDIR-SERT,2022-04-13,19,11.86,0.0,ESE,Haze,91.0,70.0,49.0,2.0,0.0,29.46,0.0,68.33333333333333,56.666666666666664
2439,2439,22929,NDIR-SERT,2022-04-13,20,11.1,0.0,CALM,Haze,90.0,72.0,55.0,0.0,0.0,29.46,0.0,67.77777777777777,57.77777777777778
2448,2448,23019,NDIR-SERT,2022-04-14,6,8.64,0.0,ESE,Haze,79.0,70.0,74.0,3.0,0.0,29.52,0.0,61.666666666666664,56.666666666666664
2449,2449,23027,NDIR-SERT,2022-04-14,7,7.6,0.0,ESE,Haze,79.0,72.0,78.0,3.0,0.0,29.55,0.0,61.666666666666664,57.77777777777778
2450,2450,23034,NDIR-SERT,2022-04-14,8,4.64,0.0,SSE,Fair,82.0,73.0,74.0,8.0,0.0,29.58,0.0,63.333333333333336,58.333333333333336
2451,2451,23046,NDIR-SERT,2022-04-14,9,0.71,1.37,SSE,Fair,88.0,75.0,66.0,10.0,0.0,29.61,0.0,66.66666666666667,59.44444444444444
2452,2452,23055,NDIR-SERT,2022-04-14,10,0.0,4.01,S,Fair,91.0,75.0,59.0,9.0,0.0,29.61,0.0,68.33333333333333,59.44444444444444
2453,2453,23060,NDIR-SERT,2022-04-14,11,0.0,6.5,S,Fair,95.0,77.0,56.0,6.0,0.0,29.58,0.0,70.55555555555556,60.55555555555556
2454,2454,23074,NDIR-SERT,2022-04-14,12,0.0,7.03,SE,Fair,95.0,75.0,53.0,5.0,0.0,29.58,0.0,70.55555555555556,59.44444444444444
2455,2455,23081,NDIR-SERT,2022-04-14,13,0.0,6.29,SSE,Fair,97.0,73.0,47.0,6.0,0.0,29.55,0.0,71.66666666666667,58.333333333333336
2456,2456,23091,NDIR-SERT,2022-04-14,14,0.0,4.89,VAR,Fair,99.0,73.0,44.0,2.0,0.0,29.49,0.0,72.77777777777777,58.333333333333336
2457,2457,23100,NDIR-SERT,2022-04-14,15,0.02,2.5,VAR,Haze,100.0,68.0,35.0,5.0,0.0,29.46,0.0,73.33333333333333,55.55555555555556
2458,2458,23108,NDIR-SERT,2022-04-14,16,2.78,0.01,VAR,Haze,100.0,63.0,29.0,2.0,0.0,29.43,0.0,73.33333333333333,52.77777777777778
2459,2459,23115,NDIR-SERT,2022-04-14,17,6.3,0.0,S,Fair,100.0,64.0,31.0,6.0,0.0,29.43,0.0,73.33333333333333,53.333333333333336
2460,2460,23125,NDIR-SERT,2022-04-14,18,9.05,0.0,S,Fair,99.0,63.0,30.0,5.0,0.0,29.43,0.0,72.77777777777777,52.77777777777778
2461,2461,23137,NDIR-SERT,2022-04-14,19,9.76,0.0,S,Fair,93.0,68.0,44.0,3.0,0.0,29.46,0.0,69.44444444444444,55.55555555555556
2462,2462,23142,NDIR-SERT,2022-04-14,20,11.49,0.0,SSW,Fair,91.0,66.0,43.0,3.0,0.0,29.49,0.0,68.33333333333333,54.44444444444444
2471,2471,23233,NDIR-SERT,2022-04-15,6,8.61,0.0,VAR,Fog,79.0,72.0,78.0,2.0,0.0,29.52,0.0,61.666666666666664,57.77777777777778
2472,2472,23244,NDIR-SERT,2022-04-15,7,7.8,0.0,E,Fog,79.0,73.0,83.0,1.0,0.0,29.55,0.0,61.666666666666664,58.333333333333336
2473,2473,23252,NDIR-SERT,2022-04-15,8,4.58,0.0,SE,Fair,84.0,70.0,62.0,3.0,0.0,29.58,0.0,64.44444444444444,56.666666666666664
2474,2474,23261,NDIR-SERT,2022-04-15,9,0.61,1.21,SSE,Fair,90.0,68.0,49.0,6.0,0.0,29.61,0.0,67.77777777777777,55.55555555555556
2475,2475,23267,NDIR-SERT,2022-04-15,10,0.0,5.22,SE,Fair,93.0,66.0,41.0,6.0,0.0,29.61,0.0,69.44444444444444,54.44444444444444
2476,2476,23279,NDIR-SERT,2022-04-15,11,0.0,6.95,S,Fair,95.0,66.0,39.0,5.0,0.0,29.58,0.0,70.55555555555556,54.44444444444444
2477,2477,23287,NDIR-SERT,2022-04-15,12,0.0,6.01,ESE,Fair,97.0,66.0,37.0,6.0,0.0,29.58,0.0,71.66666666666667,54.44444444444444
2478,2478,23297,NDIR-SERT,2022-04-15,13,0.0,5.91,VAR,Fair,99.0,64.0,32.0,6.0,0.0,29.55,0.0,72.77777777777777,53.333333333333336
2479,2479,23306,NDIR-SERT,2022-04-15,14,0.26,1.04,VAR,Fair,100.0,66.0,33.0,5.0,0.0,29.49,0.0,73.33333333333333,54.44444444444444
2480,2480,23313,NDIR-SERT,2022-04-15,15,1.31,0.14,S,Fair,100.0,63.0,29.0,5.0,0.0,29.46,0.0,73.33333333333333,52.77777777777778
2481,2481,23323,NDIR-SERT,2022-04-15,16,2.99,0.07,S,Fair,100.0,63.0,29.0,5.0,0.0,29.43,0.0,73.33333333333333,52.77777777777778
2482,2482,23333,NDIR-SERT,2022-04-15,17,7.84,0.0,S,Fair,100.0,63.0,29.0,5.0,0.0,29.43,0.0,73.33333333333333,52.77777777777778
2483,2483,23344,NDIR-SERT,2022-04-15,18,11.3,0.0,S,Fair,97.0,64.0,34.0,5.0,0.0,29.43,0.0,71.66666666666667,53.333333333333336
2484,2484,23351,NDIR-SERT,2022-04-15,19,13.11,0.0,S,Fair,95.0,63.0,34.0,5.0,0.0,29.46,0.0,70.55555555555556,52.77777777777778
2485,2485,23357,NDIR-SERT,2022-04-15,20,10.67,0.0,VAR,Fair,91.0,66.0,43.0,2.0,0.0,29.46,0.0,68.33333333333333,54.44444444444444
2494,2494,23447,NDIR-SERT,2022-04-16,6,9.37,0.0,SSE,Haze,81.0,68.0,65.0,2.0,0.0,29.52,0.0,62.77777777777778,55.55555555555556
2495,2495,23456,NDIR-SERT,2022-04-16,7,7.91,0.0,ESE,Fair,82.0,68.0,62.0,5.0,0.0,29.55,0.0,63.333333333333336,55.55555555555556
2496,2496,23469,NDIR-SERT,2022-04-16,8,4.86,0.0,SSE,Fair,86.0,70.0,58.0,8.0,0.0,29.58,0.0,65.55555555555556,56.666666666666664
2497,2497,23474,NDIR-SERT,2022-04-16,9,0.89,0.99,SSE,Fair,90.0,72.0,55.0,9.0,0.0,29.58,0.0,67.77777777777777,57.77777777777778
2498,2498,23484,NDIR-SERT,2022-04-16,10,0.0,5.34,SE,Fair,91.0,72.0,52.0,8.0,0.0,29.61,0.0,68.33333333333333,57.77777777777778
2499,2499,23493,NDIR-SERT,2022-04-16,11,0.0,7.72,SSE,Fair,95.0,72.0,47.0,6.0,0.0,29.58,0.0,70.55555555555556,57.77777777777778
2500,2500,23504,NDIR-SERT,2022-04-16,12,0.0,7.43,VAR,Fair,97.0,70.0,41.0,5.0,0.0,29.55,0.0,71.66666666666667,56.666666666666664
2501,2501,23515,NDIR-SERT,2022-04-16,13,0.0,6.06,SSE,Fair,99.0,68.0,37.0,5.0,0.0,29.52,0.0,72.77777777777777,55.55555555555556
2502,2502,23520,NDIR-SERT,2022-04-16,14,0.0,7.34,SW,Fair,100.0,64.0,31.0,5.0,0.0,29.49,0.0,73.33333333333333,53.333333333333336
2503,2503,23530,NDIR-SERT,2022-04-16,15,0.04,4.55,S,Fair,100.0,63.0,29.0,6.0,0.0,29.46,0.0,73.33333333333333,52.77777777777778
2504,2504,23541,NDIR-SERT,2022-04-16,16,2.29,0.78,SSE,Fair,100.0,63.0,29.0,8.0,0.0,29.43,0.0,73.33333333333333,52.77777777777778
2505,2505,23547,NDIR-SERT,2022-04-16,17,8.9,0.0,S,Fair,100.0,61.0,27.0,7.0,0.0,29.4,0.0,73.33333333333333,51.666666666666664
2506,2506,23559,NDIR-SERT,2022-04-16,18,12.5,0.0,S,Fair,99.0,63.0,30.0,5.0,0.0,29.4,0.0,72.77777777777777,52.77777777777778
2507,2507,23565,NDIR-SERT,2022-04-16,19,13.49,0.0,S,Fair,93.0,64.0,38.0,5.0,0.0,29.43,0.0,69.44444444444444,53.333333333333336
2508,2508,23578,NDIR-SERT,2022-04-16,20,12.92,0.0,E,Fair,91.0,68.0,46.0,2.0,0.0,29.46,0.0,68.33333333333333,55.55555555555556
2517,2517,23665,NDIR-SERT,2022-04-17,6,9.75,0.0,SSE,Haze,82.0,72.0,70.0,5.0,0.0,29.55,0.0,63.333333333333336,57.77777777777778
2518,2518,23677,NDIR-SERT,2022-04-17,7,8.27,0.0,SE,Fair,82.0,72.0,70.0,5.0,0.0,29.58,0.0,63.333333333333336,57.77777777777778
2519,2519,23685,NDIR-SERT,2022-04-17,8,5.28,0.0,SE,Fair,86.0,72.0,62.0,6.0,0.0,29.61,0.0,65.55555555555556,57.77777777777778
2520,2520,23694,NDIR-SERT,2022-04-17,9,1.19,0.83,S,Fair,90.0,73.0,59.0,8.0,0.0,29.64,0.0,67.77777777777777,58.333333333333336
2521,2521,23699,NDIR-SERT,2022-04-17,10,0.0,5.28,SSE,Fair,91.0,72.0,52.0,9.0,0.0,29.64,0.0,68.33333333333333,57.77777777777778
2522,2522,23710,NDIR-SERT,2022-04-17,11,4.65,4.97,SSE,Fair,93.0,72.0,49.0,8.0,0.0,29.64,0.0,69.44444444444444,57.77777777777778
2523,2523,23718,NDIR-SERT,2022-04-17,12,14.94,0.0,SSE,Fair,95.0,72.0,47.0,8.0,0.0,29.61,0.0,70.55555555555556,57.77777777777778
2524,2524,23726,NDIR-SERT,2022-04-17,13,13.37,0.0,SSE,Fair,97.0,70.0,41.0,8.0,0.0,29.58,0.0,71.66666666666667,56.666666666666664
2525,2525,23738,NDIR-SERT,2022-04-17,14,14.63,0.0,SSW,Partly Cloudy,99.0,70.0,39.0,7.0,0.0,29.52,0.0,72.77777777777777,56.666666666666664
2526,2526,23747,NDIR-SERT,2022-04-17,15,16.11,0.0,S,Fair,99.0,68.0,37.0,6.0,0.0,29.49,0.0,72.77777777777777,55.55555555555556
2527,2527,23754,NDIR-SERT,2022-04-17,16,21.12,0.0,S,Fair,100.0,64.0,31.0,7.0,0.0,29.46,0.0,73.33333333333333,53.333333333333336
2528,2528,23765,NDIR-SERT,2022-04-17,17,23.24,0.0,SE,Fair,99.0,64.0,32.0,5.0,0.0,29.46,0.0,72.77777777777777,53.333333333333336
2529,2529,23771,NDIR-SERT,2022-04-17,18,28.98,0.0,SSE,Fair,97.0,64.0,34.0,6.0,0.0,29.49,0.0,71.66666666666667,53.333333333333336
2530,2530,23784,NDIR-SERT,2022-04-17,19,21.1,0.0,SE,Fair,90.0,68.0,49.0,14.0,0.0,29.55,0.0,67.77777777777777,55.55555555555556
2531,2531,23794,NDIR-SERT,2022-04-17,20,17.79,0.0,ESE,Fair,84.0,72.0,66.0,9.0,0.0,29.55,0.0,64.44444444444444,57.77777777777778
2540,2540,23882,NDIR-SERT,2022-04-18,6,9.11,0.0,E,Partly Cloudy,79.0,75.0,89.0,3.0,0.0,29.67,0.0,61.666666666666664,59.44444444444444
2541,2541,23889,NDIR-SERT,2022-04-18,7,8.93,0.0,VAR,Fair,79.0,75.0,89.0,1.0,0.0,29.67,0.0,61.666666666666664,59.44444444444444
2542,2542,23899,NDIR-SERT,2022-04-18,8,6.11,0.0,E,Fair,82.0,73.0,74.0,3.0,0.0,29.7,0.0,63.333333333333336,58.333333333333336
2543,2543,23908,NDIR-SERT,2022-04-18,9,11.85,0.0,VAR,Fair,86.0,72.0,62.0,3.0,0.0,29.7,0.0,65.55555555555556,57.77777777777778
2544,2544,23915,NDIR-SERT,2022-04-18,10,43.4,0.0,VAR,Mostly Cloudy,88.0,72.0,58.0,2.0,0.0,29.7,0.0,66.66666666666667,57.77777777777778
2545,2545,23925,NDIR-SERT,2022-04-18,11,46.88,0.0,VAR,Fair,90.0,73.0,59.0,3.0,0.0,29.7,0.0,67.77777777777777,58.333333333333336
2546,2546,23938,NDIR-SERT,2022-04-18,12,50.7,0.0,VAR,Mostly Cloudy,91.0,72.0,52.0,5.0,0.0,29.67,0.0,68.33333333333333,57.77777777777778
2547,2547,23943,NDIR-SERT,2022-04-18,13,46.89,0.0,NW,Mostly Cloudy,93.0,72.0,49.0,6.0,0.0,29.64,0.0,69.44444444444444,57.77777777777778
2548,2548,23956,NDIR-SERT,2022-04-18,14,52.78,0.0,VAR,Mostly Cloudy,91.0,72.0,52.0,5.0,0.0,29.61,0.0,68.33333333333333,57.77777777777778
2549,2549,23961,NDIR-SERT,2022-04-18,15,61.42,0.0,VAR,T-Storm,77.0,77.0,100.0,5.0,0.0,29.58,0.0,60.55555555555556,60.55555555555556
2550,2550,23970,NDIR-SERT,2022-04-18,16,47.75,0.0,ENE,Fair,79.0,75.0,89.0,7.0,0.0,29.61,0.0,61.666666666666664,59.44444444444444
2551,2551,23983,NDIR-SERT,2022-04-18,17,42.94,0.0,ESE,Fair,79.0,75.0,89.0,8.0,0.0,29.61,0.0,61.666666666666664,59.44444444444444
2552,2552,23988,NDIR-SERT,2022-04-18,18,21.6,0.0,SE,Fair,77.0,75.0,94.0,8.0,0.0,29.61,0.0,60.55555555555556,59.44444444444444
2553,2553,23998,NDIR-SERT,2022-04-18,19,12.11,0.0,VAR,Fair,77.0,75.0,94.0,2.0,0.0,29.64,0.0,60.55555555555556,59.44444444444444
2554,2554,24010,NDIR-SERT,2022-04-18,20,11.46,0.0,VAR,Fair,79.0,72.0,78.0,1.0,0.0,29.64,0.0,61.666666666666664,57.77777777777778
2563,2563,24096,NDIR-SERT,2022-04-19,6,7.57,0.0,VAR,Fair,75.0,75.0,100.0,1.0,0.0,29.73,0.0,59.44444444444444,59.44444444444444
2564,2564,24109,NDIR-SERT,2022-04-19,7,7.22,0.0,N,Fair,77.0,73.0,89.0,3.0,0.0,29.75,0.0,60.55555555555556,58.333333333333336
2565,2565,24115,NDIR-SERT,2022-04-19,8,4.92,0.16,VAR,Fair,81.0,72.0,74.0,2.0,0.0,29.78,0.0,62.77777777777778,57.77777777777778
2566,2566,24122,NDIR-SERT,2022-04-19,9,19.05,0.01,NNE,Fair,84.0,70.0,62.0,6.0,0.0,29.78,0.0,64.44444444444444,56.666666666666664
2567,2567,24135,NDIR-SERT,2022-04-19,10,22.99,0.0,ENE,Fair,88.0,70.0,55.0,5.0,0.0,29.78,0.0,66.66666666666667,56.666666666666664
2568,2568,24145,NDIR-SERT,2022-04-19,11,21.26,0.0,SE,Fair,90.0,68.0,49.0,3.0,0.0,29.75,0.0,67.77777777777777,55.55555555555556
2569,2569,24151,NDIR-SERT,2022-04-19,12,24.67,0.0,VAR,Fair,91.0,68.0,46.0,3.0,0.0,29.73,0.0,68.33333333333333,55.55555555555556
2570,2570,24163,NDIR-SERT,2022-04-19,13,24.19,0.0,VAR,Fair,93.0,66.0,41.0,3.0,0.0,29.7,0.0,69.44444444444444,54.44444444444444
2571,2571,24172,NDIR-SERT,2022-04-19,14,32.34,0.0,SW,Partly Cloudy,93.0,68.0,44.0,7.0,0.0,29.67,0.0,69.44444444444444,55.55555555555556
2572,2572,24176,NDIR-SERT,2022-04-19,15,40.33,0.0,VAR,Mostly Cloudy,93.0,68.0,44.0,5.0,0.0,29.64,0.0,69.44444444444444,55.55555555555556
2573,2573,24185,NDIR-SERT,2022-04-19,16,45.31,0.0,S,Mostly Cloudy,93.0,68.0,44.0,8.0,0.0,29.61,0.0,69.44444444444444,55.55555555555556
2574,2574,24198,NDIR-SERT,2022-04-19,17,39.68,0.0,S,Partly Cloudy,91.0,70.0,49.0,8.0,0.0,29.61,0.0,68.33333333333333,56.666666666666664
